"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat","text_Basalt","text_Diorite","time_obs","time_resp","text_Andesite","text_Gabbro","text_Pumice","time_fb1","time_fb2","text_Pegmatite","text_Obsidian","text_Peridotite"
"","","","","","","","","","","","html-button-response","240","2.0.0","3209795","6496f9fbc2928ee6956ef623","4","45","804","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","1","class_response","2","train","1","Basalt","Obsidian","07","false","2","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","241","2.0.0","3210534","6496f9fbc2928ee6956ef623","4","45","734","","","","","","","","","<img src= rock_img/I_Obsidian_07.jpg style=""width:8cm; height:4.76cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","3211924","6496f9fbc2928ee6956ef623","4","45","1383","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","train","2","Andesite","Pumice","04","false","1","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","3212849","6496f9fbc2928ee6956ef623","4","45","919","","","","","","","","","<img src= rock_img/I_Pumice_04.jpg style=""width:8cm; height:6.819999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","3213357","6496f9fbc2928ee6956ef623","4","45","504","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","5","class_response","2","train","3","Pegmatite","Basalt","01","false","6","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","3213948","6496f9fbc2928ee6956ef623","4","45","589","","","","","","","","","<img src= rock_img/I_Basalt_01.jpg style=""width:8cm; height:7.880000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","3214483","6496f9fbc2928ee6956ef623","4","45","529","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","6","class_response","2","train","4","Peridotite","Pumice","13","false","7","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","3215040","6496f9fbc2928ee6956ef623","4","45","554","","","","","","","","","<img src= rock_img/I_Pumice_13.jpg style=""width:8cm; height:8.200000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","3215724","6496f9fbc2928ee6956ef623","4","45","679","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","3","class_response","2","train","5","Gabbro","Obsidian","09","false","4","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","3216277","6496f9fbc2928ee6956ef623","4","45","549","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","3216808","6496f9fbc2928ee6956ef623","4","45","526","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","3","class_response","2","train","6","Gabbro","Pegmatite","11","false","4","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","3217452","6496f9fbc2928ee6956ef623","4","45","639","","","","","","","","","<img src= rock_img/I_Pegmatite_11.jpg style=""width:8cm; height:8.14cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","3218309","6496f9fbc2928ee6956ef623","4","45","851","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Andesite","14","false","8","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","3218896","6496f9fbc2928ee6956ef623","4","45","582","","","","","","","","","<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","3219790","6496f9fbc2928ee6956ef623","4","45","886","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","3220431","6496f9fbc2928ee6956ef623","4","45","635","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","3221200","6496f9fbc2928ee6956ef623","4","45","760","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","9","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","3221893","6496f9fbc2928ee6956ef623","4","45","689","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","3222593","6496f9fbc2928ee6956ef623","4","45","696","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Gabbro","09","false","1","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","3223198","6496f9fbc2928ee6956ef623","4","45","601","","","","","","","","","<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","3224109","6496f9fbc2928ee6956ef623","4","45","910","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","1","class_response","2","train","11","Basalt","Pegmatite","12","false","2","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","3224689","6496f9fbc2928ee6956ef623","4","45","579","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","3225170","6496f9fbc2928ee6956ef623","4","45","479","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Diorite","15","false","6","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","3225716","6496f9fbc2928ee6956ef623","4","45","543","","","","","","","","","<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","3226832","6496f9fbc2928ee6956ef623","4","45","1113","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","3228254","6496f9fbc2928ee6956ef623","4","45","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","759.4000000003725","660.3999999994412","3","2","Diorite","Basalt","","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","3269573","6496f9fbc2928ee6956ef623","4","45","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","","","","","Smooth and grey color.","Spotted and rough edges.","5669","35640.299999999814","","","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","3271375","6496f9fbc2928ee6956ef623","4","45","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1260.5","541.0999999996275","1","6","Andesite","Pegmatite","","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","3321019","6496f9fbc2928ee6956ef623","4","45","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","","","","","","","5804.9000000003725","43835.89999999944","Spots on the rock.","","","","","Crystal texture and sharp surface. ","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","3322974","6496f9fbc2928ee6956ef623","4","45","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1419.5","533.5","2","6","Basalt","Pegmatite","","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","3369647","6496f9fbc2928ee6956ef623","4","45","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","","","","","Smooth and no bumps.","","5603.299999999814","41059.5","","","","","","Crystal sharp and hard edges. ","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","3370579","6496f9fbc2928ee6956ef623","4","45","927","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
