"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat","text_Gabbro","text_Pumice","time_obs","time_resp","text_Peridotite","text_Pegmatite","text_Diorite","text_Andesite","time_fb1","time_fb2","text_Obsidian","text_Basalt"
"","","","","","","","","","","","html-button-response","393","2.0.0","1754442","65ecbbfd7c441da2b07a6faa","4","41","1675","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","1758822","65ecbbfd7c441da2b07a6faa","4","41","4379","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","2","class_response","3","train","11","Diorite","Gabbro","14","false","3","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1760342","65ecbbfd7c441da2b07a6faa","4","41","1519","","","","","","","","","<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1763211","65ecbbfd7c441da2b07a6faa","4","41","2867","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","3","class_response","3","train","12","Gabbro","Gabbro","16","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1764303","65ecbbfd7c441da2b07a6faa","4","41","1091","","","","","","","","","<img src= rock_img/I_Gabbro_16.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1765583","65ecbbfd7c441da2b07a6faa","4","41","1279","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1770364","65ecbbfd7c441da2b07a6faa","4","41","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","4187.199999988079","592.3000000119209","1","4","Andesite","Gabbro","","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1925689","65ecbbfd7c441da2b07a6faa","4","41","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","","","","","grey and brown thinker rocks can be sq or brick shapped.","","7063","148259.5","","","","Dull colored with white color peppering.","","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1934814","65ecbbfd7c441da2b07a6faa","4","41","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","7487.699999988079","1636.3999999761581","7","3","Peridotite","Diorite","","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2075941","65ecbbfd7c441da2b07a6faa","4","41","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","","","","","","","9167.400000035763","131957","rough sometimes jagged edges with a course surface. ","","high density of contrasting colors on the surface.","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","2086159","65ecbbfd7c441da2b07a6faa","4","41","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","9172.199999988079","1044.199999988079","4","1","Gabbro","Andesite","","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2343474","65ecbbfd7c441da2b07a6faa","4","41","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","","","","","brown/grey in color and seems a bit dense.","","6363.199999988079","250949.30000001192","","","","looks like slate and is towards the more gray/black colors.","","","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","2345590","65ecbbfd7c441da2b07a6faa","4","41","2115","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","2348382","65ecbbfd7c441da2b07a6faa","4","41","2791","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","3","test","1","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","2348884","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","2361832","65ecbbfd7c441da2b07a6faa","4","41","12946","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","2","Andesite","Peridotite","04","false","1","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","2362337","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","2364221","65ecbbfd7c441da2b07a6faa","4","41","1882","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","3","test","3","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","2364724","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2370205","65ecbbfd7c441da2b07a6faa","4","41","5479","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","3","class_response","3","test","4","Gabbro","Gabbro","03","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2370721","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2375782","65ecbbfd7c441da2b07a6faa","4","41","5059","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","3","class_response","3","test","5","Gabbro","Gabbro","15","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2376285","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2381887","65ecbbfd7c441da2b07a6faa","4","41","5601","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","6","class_response","3","test","6","Peridotite","Peridotite","07","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2382388","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2384479","65ecbbfd7c441da2b07a6faa","4","41","2090","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","3","test","7","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2384984","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2389592","65ecbbfd7c441da2b07a6faa","4","41","4607","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","3","test","8","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","2390097","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","2393364","65ecbbfd7c441da2b07a6faa","4","41","3266","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","0","class_response","3","test","9","Andesite","Diorite","13","false","1","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","2393868","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","2400093","65ecbbfd7c441da2b07a6faa","4","41","6223","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","3","test","10","Pumice","Pumice","13","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","2400597","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","2402946","65ecbbfd7c441da2b07a6faa","4","41","2348","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","6","class_response","3","test","11","Peridotite","Andesite","05","false","7","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","2403448","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","2405246","65ecbbfd7c441da2b07a6faa","4","41","1797","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","2","class_response","3","test","12","Diorite","Diorite","15","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","2405749","65ecbbfd7c441da2b07a6faa","4","41","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","2407407","65ecbbfd7c441da2b07a6faa","4","41","1657","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","13","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","","",""
