width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Andesite,text_Basalt,time_obs,time_resp,text_Gabbro,time_fb1,time_fb2,text_Diorite,text_Pegmatite
,,,,,,,,,,,html-button-response,280,2.0.0,808399,5c09a1171907db0001602601,4,33,2677,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",2,class_response,2,test,4,Diorite,Pegmatite,6,FALSE,3,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,281,2.0.0,808903,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,282,2.0.0,814516,5c09a1171907db0001602601,4,33,5610,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,2,test,5,Gabbro,Peridotite,4,FALSE,4,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,283,2.0.0,815018,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,284,2.0.0,818350,5c09a1171907db0001602601,4,33,3329,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",0,class_response,2,test,6,Andesite,Andesite,1,TRUE,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,285,2.0.0,818852,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,286,2.0.0,820486,5c09a1171907db0001602601,4,33,1632,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,2,test,7,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,287,2.0.0,820988,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,288,2.0.0,822165,5c09a1171907db0001602601,4,33,1175,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",1,class_response,2,test,8,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,289,2.0.0,822670,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,290,2.0.0,824581,5c09a1171907db0001602601,4,33,1909,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",1,class_response,2,test,9,Basalt,Basalt,10,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,291,2.0.0,825085,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,9,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,292,2.0.0,826915,5c09a1171907db0001602601,4,33,1828,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,2,test,10,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,293,2.0.0,827417,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,10,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,294,2.0.0,829070,5c09a1171907db0001602601,4,33,1651,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",1,class_response,2,test,11,Basalt,Gabbro,16,FALSE,2,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,295,2.0.0,829571,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,11,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,296,2.0.0,830815,5c09a1171907db0001602601,4,33,1242,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",3,class_response,2,test,12,Gabbro,Gabbro,13,TRUE,4,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,297,2.0.0,831319,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,12,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,298,2.0.0,835615,5c09a1171907db0001602601,4,33,4294,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",1,class_response,2,test,13,Basalt,Basalt,11,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,299,2.0.0,836118,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,13,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,300,2.0.0,837967,5c09a1171907db0001602601,4,33,1846,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,2,test,14,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,301,2.0.0,838471,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,14,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,302,2.0.0,840931,5c09a1171907db0001602601,4,33,2458,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,2,test,15,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,303,2.0.0,841433,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,15,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,304,2.0.0,843581,5c09a1171907db0001602601,4,33,2146,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",0,class_response,2,test,16,Andesite,Diorite,16,FALSE,1,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,305,2.0.0,844084,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,16,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,306,2.0.0,845132,5c09a1171907db0001602601,4,33,1046,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,2,test,17,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,307,2.0.0,845638,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,17,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,308,2.0.0,847432,5c09a1171907db0001602601,4,33,1792,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",4,class_response,2,test,18,Obsidian,Gabbro,10,FALSE,5,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,309,2.0.0,847933,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,18,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,310,2.0.0,854482,5c09a1171907db0001602601,4,33,6546,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",3,class_response,2,test,19,Gabbro,Andesite,2,FALSE,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,311,2.0.0,854984,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,19,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,312,2.0.0,856002,5c09a1171907db0001602601,4,33,1016,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",3,class_response,2,test,20,Gabbro,Gabbro,14,TRUE,4,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,313,2.0.0,856503,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,20,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,314,2.0.0,858198,5c09a1171907db0001602601,4,33,1693,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",6,class_response,2,test,21,Peridotite,Peridotite,5,TRUE,7,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,315,2.0.0,858700,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,21,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,316,2.0.0,862182,5c09a1171907db0001602601,4,33,3481,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",3,class_response,2,test,22,Gabbro,Andesite,9,FALSE,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,317,2.0.0,862684,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,22,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,318,2.0.0,868081,5c09a1171907db0001602601,4,33,5395,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",5,class_response,2,test,23,Pegmatite,Obsidian,5,FALSE,6,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,319,2.0.0,868585,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,23,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,320,2.0.0,870382,5c09a1171907db0001602601,4,33,1795,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",3,class_response,2,test,24,Gabbro,Andesite,16,FALSE,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,321,2.0.0,870883,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,24,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,322,2.0.0,872981,5c09a1171907db0001602601,4,33,2096,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,2,test,25,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,323,2.0.0,873483,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,25,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,324,2.0.0,874703,5c09a1171907db0001602601,4,33,1218,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",6,class_response,2,test,26,Peridotite,Peridotite,16,TRUE,7,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,325,2.0.0,875205,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,326,2.0.0,876649,5c09a1171907db0001602601,4,33,1442,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,2,test,27,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,327,2.0.0,877152,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,27,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,328,2.0.0,878265,5c09a1171907db0001602601,4,33,1111,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",6,class_response,2,test,28,Peridotite,Peridotite,13,TRUE,7,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,329,2.0.0,878767,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,28,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,330,2.0.0,881214,5c09a1171907db0001602601,4,33,2445,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",1,class_response,2,test,29,Basalt,Gabbro,8,FALSE,2,4,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,331,2.0.0,881718,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,29,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,332,2.0.0,883715,5c09a1171907db0001602601,4,33,1995,,,,,,,,,"<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>",0,class_response,2,test,30,Andesite,Diorite,14,FALSE,1,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,333,2.0.0,884216,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,30,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,334,2.0.0,885550,5c09a1171907db0001602601,4,33,1332,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,2,test,31,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,335,2.0.0,886052,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,31,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,336,2.0.0,886832,5c09a1171907db0001602601,4,33,778,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,2,test,32,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,337,2.0.0,887335,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,32,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,338,2.0.0,888098,5c09a1171907db0001602601,4,33,761,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,2,test,33,Pumice,Pumice,9,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,339,2.0.0,888600,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,33,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,340,2.0.0,889981,5c09a1171907db0001602601,4,33,1379,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,2,test,34,Obsidian,Obsidian,12,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,341,2.0.0,890486,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,34,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,342,2.0.0,894048,5c09a1171907db0001602601,4,33,3560,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",0,class_response,2,test,35,Andesite,Andesite,6,TRUE,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,343,2.0.0,894553,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,35,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,344,2.0.0,895998,5c09a1171907db0001602601,4,33,1443,,,,,,,,,"<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",6,class_response,2,test,36,Peridotite,Peridotite,8,TRUE,7,7,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,345,2.0.0,896499,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,346,2.0.0,899415,5c09a1171907db0001602601,4,33,2914,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,2,test,37,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,347,2.0.0,899918,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,37,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,348,2.0.0,902350,5c09a1171907db0001602601,4,33,2431,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",3,class_response,2,test,38,Gabbro,Andesite,10,FALSE,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,349,2.0.0,902855,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,38,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,350,2.0.0,903782,5c09a1171907db0001602601,4,33,924,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,2,test,39,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,351,2.0.0,904283,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,39,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,352,2.0.0,912830,5c09a1171907db0001602601,4,33,8546,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,2,test,40,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,353,2.0.0,913332,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,40,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,354,2.0.0,914733,5c09a1171907db0001602601,4,33,1399,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",6,class_response,2,test,41,Peridotite,Pegmatite,3,FALSE,7,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,355,2.0.0,915234,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,41,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,356,2.0.0,916681,5c09a1171907db0001602601,4,33,1445,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",6,class_response,2,test,42,Peridotite,Pegmatite,10,FALSE,7,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,357,2.0.0,917185,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,42,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,358,2.0.0,918746,5c09a1171907db0001602601,4,33,1560,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,2,test,43,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,359,2.0.0,919251,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,43,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,360,2.0.0,920347,5c09a1171907db0001602601,4,33,1094,,,,,,,,,"<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>",4,class_response,2,test,44,Obsidian,Obsidian,9,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,361,2.0.0,920850,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,44,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,362,2.0.0,922665,5c09a1171907db0001602601,4,33,1813,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",3,class_response,2,test,45,Gabbro,Diorite,10,FALSE,4,3,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,923168,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,924634,5c09a1171907db0001602601,4,33,1463,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,2,test,46,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,925135,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,926764,5c09a1171907db0001602601,4,33,1627,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,2,test,47,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,927265,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,928699,5c09a1171907db0001602601,4,33,1432,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,2,test,48,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,929202,5c09a1171907db0001602601,4,33,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,962966,5c09a1171907db0001602601,4,33,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,12705.7,21001,,
,,,,,,,,,,,html-button-response,372,2.0.0,965036,5c09a1171907db0001602601,4,33,2069,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,967000,5c09a1171907db0001602601,4,33,1962,,,,,,,,,"<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>",1,class_response,3,train,1,Basalt,Basalt,5,TRUE,2,2,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,968002,5c09a1171907db0001602601,4,33,1000,,,,,,,,,"<img src= rock_img/I_Basalt_05.jpg style=""width:8cm; height:8.18cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,969451,5c09a1171907db0001602601,4,33,1447,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,train,2,Peridotite,Peridotite,10,TRUE,7,7,,,,,,,,,,,,,,,
