"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Pegmatite","time_resp","text_Obsidian","text_Peridotite","text_Gabbro","time_fb1","time_fb2","text_Andesite","text_Diorite"
"","","","","","","","","","","","html-button-response","242","2.0.0","2141226","6600214d71ce9b3918064857","3","17","6740","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","2","train","2","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","2146954","6600214d71ce9b3918064857","3","17","5725","","","","","","","","","<img src= rock_img/I_Diorite_12.jpg style=""width:8cm; height:4.88cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","2149018","6600214d71ce9b3918064857","3","17","2061","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","train","3","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","2150305","6600214d71ce9b3918064857","3","17","1285","","","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","2155688","6600214d71ce9b3918064857","3","17","5381","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","2","train","4","Diorite","Diorite","11","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","2156776","6600214d71ce9b3918064857","3","17","1085","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","2161895","6600214d71ce9b3918064857","3","17","5116","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","2","train","5","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","2163119","6600214d71ce9b3918064857","3","17","1221","","","","","","","","","<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","2170310","6600214d71ce9b3918064857","3","17","7188","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","5","class_response","2","train","6","Pegmatite","Pegmatite","08","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","2172758","6600214d71ce9b3918064857","3","17","2445","","","","","","","","","<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","2176125","6600214d71ce9b3918064857","3","17","3364","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","train","7","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","2177237","6600214d71ce9b3918064857","3","17","1109","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","2181644","6600214d71ce9b3918064857","3","17","4404","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","8","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","2183061","6600214d71ce9b3918064857","3","17","1414","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","2187380","6600214d71ce9b3918064857","3","17","4316","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","2","train","9","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","2188372","6600214d71ce9b3918064857","3","17","989","","","","","","","","","<img src= rock_img/I_Obsidian_02.jpg style=""width:8cm; height:7.51cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","2196019","6600214d71ce9b3918064857","3","17","7644","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","train","10","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","2198258","6600214d71ce9b3918064857","3","17","2236","","","","","","","","","<img src= rock_img/I_Peridotite_16.jpg style=""width:8cm; height:6.989999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","2205674","6600214d71ce9b3918064857","3","17","7412","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","1","class_response","2","train","11","Basalt","Andesite","09","false","2","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","2206857","6600214d71ce9b3918064857","3","17","1181","","","","","","","","","<img src= rock_img/I_Andesite_09.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","2208962","6600214d71ce9b3918064857","3","17","2101","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","2","train","12","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","2210209","6600214d71ce9b3918064857","3","17","1244","","","","","","","","","<img src= rock_img/I_Pumice_05.jpg style=""width:8cm; height:7.25cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","2213809","6600214d71ce9b3918064857","3","17","3596","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","2220464","6600214d71ce9b3918064857","3","17","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","6","7","6650.800000000745","Pegmatite","Peridotite","[0.16919631240734712,0.12963937397229233,0.12963937397229233,0.16269343300636832,0.0800582854211783,0.16269343300636832,0.11609395314115266,0.04998583507300061]","[0.025130863873099835,0.1265479465953359,0.03213328874020621,0.18315910421004433,0.028108402403122356,null,0.48179414931901393,0.1231262448591774]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","2292214","6600214d71ce9b3918064857","3","17","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","6227.5","","","","","","It looks shinny and gold ","65517.800000000745","","It looks green and rough ","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","2293653","6600214d71ce9b3918064857","3","17","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","2","4","1435.199999999255","Basalt","Gabbro","[0.16919631240734712,0.12963937397229233,0.12963937397229233,0.16269343300636832,0.0800582854211783,0.16269343300636832,0.11609395314115266,0.04998583507300061]","[0.29940619360368265,null,0.022444416123572834,0.19620096882640892,0.029358097875923386,0.17566160549501142,0.07975081595789889,0.1971779021175019]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","2356941","6600214d71ce9b3918064857","3","17","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","13435.60000000149","","","","","it looks brown ","","49846.29999999702","","","it looks rough ","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","2358589","6600214d71ce9b3918064857","3","17","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","3","1645.800000000745","Andesite","Diorite","[0.16919631240734712,0.12963937397229233,0.12963937397229233,0.16269343300636832,0.0800582854211783,0.16269343300636832,0.11609395314115266,0.04998583507300061]","[null,0.08856316635553697,0.16764820787297616,0.2571536832902874,0.17524292485229062,0.08353859804287306,0.19736846673319397,0.030484952852841835]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","2468935","6600214d71ce9b3918064857","3","17","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","7452.39999999851","","","","","","","102889","","","","","","It looks white ","it looks white with a little black"
