"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Peridotite","time_resp","text_Pegmatite","text_Andesite","time_fb1","time_fb2","text_Basalt","text_Pumice"
"","","","","","","","","","","","html-button-response","397","2.0.0","1040402","66aa67e1fb6c20fb6beae30e","3","21","708","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1041600","66aa67e1fb6c20fb6beae30e","3","21","1197","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1043731","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","3","2130.399999976158","Andesite","Diorite","[0.15077005361275725,0.1265018251693804,0.15940814288500382,0.19269496038309059,0.022018334572457877,0.0787263678475534,0.17427728249120739,0.09560303303854914]","[null,0.014781103080097798,0.1948897325174654,0.2636360757295641,0.016016146359679306,0.2620173197833398,0.015553662067750908,0.23310596046210275]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1061359","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","5765.899999976158","","","","","white flecks in it","","11859","","white flecks in it","","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1062429","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2","8","1068.1999999284744","Basalt","Pumice","[0.15077005361275725,0.1265018251693804,0.15940814288500382,0.19269496038309059,0.022018334572457877,0.0787263678475534,0.17427728249120739,0.09560303303854914]","[0.01535699021308862,null,0.012230989538602136,0.014917439026545107,0.07180027023036098,0.012023499537500851,0.04345986949741025,0.830210941956492]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1099639","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","5840.100000023842","","","","","","","31367.299999952316","","","","","mostly solid color ","holes in it "
"","","","","","","","","","","","html-button-response","404","2.0.0","1101032","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","6","1391.1000000238419","Diorite","Pegmatite","[0.15077005361275725,0.1265018251693804,0.15940814288500382,0.19269496038309059,0.022018334572457877,0.0787263678475534,0.17427728249120739,0.09560303303854914]","[0.603390137783422,0.04117744553993218,null,0.01734551704243339,0.015840045889596182,0.24213238823865924,0.06957024038431377,0.01054422512164326]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1121511","66aa67e1fb6c20fb6beae30e","3","21","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5791.800000071526","","","","","white fleck in it","","14684.5","black in it","","","","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1122621","66aa67e1fb6c20fb6beae30e","3","21","1109","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1124320","66aa67e1fb6c20fb6beae30e","3","21","1697","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","1","Pumice","Basalt","11","false","8","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1124823","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1128022","66aa67e1fb6c20fb6beae30e","3","21","3199","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","1","class_response","3","test","2","Basalt","Peridotite","16","false","2","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1128530","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1129711","66aa67e1fb6c20fb6beae30e","3","21","1179","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","7","class_response","3","test","3","Pumice","Basalt","12","false","8","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1130226","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1131269","66aa67e1fb6c20fb6beae30e","3","21","1041","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","4","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1131785","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1132980","66aa67e1fb6c20fb6beae30e","3","21","1194","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","3","test","5","Basalt","Gabbro","16","false","2","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1133485","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1135931","66aa67e1fb6c20fb6beae30e","3","21","2445","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","3","test","6","Peridotite","Andesite","09","false","7","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1136449","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1137405","66aa67e1fb6c20fb6beae30e","3","21","955","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","2","class_response","3","test","7","Diorite","Andesite","14","false","3","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1137908","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1138959","66aa67e1fb6c20fb6beae30e","3","21","1049","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","5","class_response","3","test","8","Pegmatite","Pegmatite","09","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1139475","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1140391","66aa67e1fb6c20fb6beae30e","3","21","914","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","3","test","9","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1140900","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1141942","66aa67e1fb6c20fb6beae30e","3","21","1040","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","3","test","10","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","1142447","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","1143570","66aa67e1fb6c20fb6beae30e","3","21","1121","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","11","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","1144071","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","1145344","66aa67e1fb6c20fb6beae30e","3","21","1271","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","2","class_response","3","test","12","Diorite","Peridotite","06","false","3","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","1145851","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","432","2.0.0","1146959","66aa67e1fb6c20fb6beae30e","3","21","1107","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","2","class_response","3","test","13","Diorite","Peridotite","12","false","3","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","433","2.0.0","1147460","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","13","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","434","2.0.0","1148614","66aa67e1fb6c20fb6beae30e","3","21","1152","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","3","test","14","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","435","2.0.0","1149114","66aa67e1fb6c20fb6beae30e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","14","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","436","2.0.0","1150560","66aa67e1fb6c20fb6beae30e","3","21","1444","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","3","test","15","Gabbro","Peridotite","15","false","4","7","","","","","","","","","","","","","","","",""
