width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Pumice,text_Diorite,time_obs,time_resp,text_Andesite,text_Basalt,text_Gabbro,text_Obsidian,time_fb1,time_fb2,text_Peridotite,text_Pegmatite
,,,,,,,,,,,html-keyboard-response,345,2.0.0,1561781,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,346,2.0.0,1563947,66d74b9d2a9bfcaf3ddbe8a3,4,18,2155,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",2,class_response,2,test,37,Diorite,Andesite,16,FALSE,3,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,347,2.0.0,1564453,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,348,2.0.0,1567640,66d74b9d2a9bfcaf3ddbe8a3,4,18,3174,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",5,class_response,2,test,38,Pegmatite,Diorite,8,FALSE,6,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,349,2.0.0,1568147,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,350,2.0.0,1569796,66d74b9d2a9bfcaf3ddbe8a3,4,18,1639,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,2,test,39,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,351,2.0.0,1570301,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,352,2.0.0,1572945,66d74b9d2a9bfcaf3ddbe8a3,4,18,2631,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>",5,class_response,2,test,40,Pegmatite,Pegmatite,11,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,353,2.0.0,1573450,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,40,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,354,2.0.0,1577209,66d74b9d2a9bfcaf3ddbe8a3,4,18,3750,,,,,,,,,"<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>",5,class_response,2,test,41,Basalt,Basalt,5,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,355,2.0.0,1577715,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,356,2.0.0,1579262,66d74b9d2a9bfcaf3ddbe8a3,4,18,1533,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",2,class_response,2,test,42,Diorite,Diorite,16,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,357,2.0.0,1579767,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,358,2.0.0,1582289,66d74b9d2a9bfcaf3ddbe8a3,4,18,2511,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,2,test,43,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,359,2.0.0,1582795,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,360,2.0.0,1584823,66d74b9d2a9bfcaf3ddbe8a3,4,18,2017,,,,,,,,,"<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>",0,class_response,2,test,44,Andesite,Gabbro,12,FALSE,1,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,361,2.0.0,1585328,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,362,2.0.0,1589078,66d74b9d2a9bfcaf3ddbe8a3,4,18,3741,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",3,class_response,2,test,45,Gabbro,Pumice,15,FALSE,4,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,1589581,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,1590858,66d74b9d2a9bfcaf3ddbe8a3,4,18,1271,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,2,test,46,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,1591363,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,1593142,66d74b9d2a9bfcaf3ddbe8a3,4,18,1767,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",6,class_response,2,test,47,Peridotite,Pumice,13,FALSE,7,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,1593648,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,1596411,66d74b9d2a9bfcaf3ddbe8a3,4,18,2751,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,2,test,48,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,1596915,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,1621647,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,,18873.7,5829.3,,
,,,,,,,,,,,html-button-response,372,2.0.0,1623186,66d74b9d2a9bfcaf3ddbe8a3,4,18,1532,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,1636817,66d74b9d2a9bfcaf3ddbe8a3,4,18,13622,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",3,class_response,3,train,1,Gabbro,Peridotite,14,FALSE,4,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,1641203,66d74b9d2a9bfcaf3ddbe8a3,4,18,4380,,,,,,,,,"<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,1646372,66d74b9d2a9bfcaf3ddbe8a3,4,18,5163,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",1,class_response,3,train,2,Basalt,Andesite,6,FALSE,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,1648257,66d74b9d2a9bfcaf3ddbe8a3,4,18,1879,,,,,,,,,"<img src= rock_img/I_Andesite_06.jpg style=""width:8cm; height:6.840000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,1654002,66d74b9d2a9bfcaf3ddbe8a3,4,18,5737,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",0,class_response,3,train,3,Andesite,Diorite,11,FALSE,1,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,1655861,66d74b9d2a9bfcaf3ddbe8a3,4,18,1853,,,,,,,,,"<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,1657722,66d74b9d2a9bfcaf3ddbe8a3,4,18,1855,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,3,train,4,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,1659240,66d74b9d2a9bfcaf3ddbe8a3,4,18,1513,,,,,,,,,"<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,1660585,66d74b9d2a9bfcaf3ddbe8a3,4,18,1338,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,train,5,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,1661623,66d74b9d2a9bfcaf3ddbe8a3,4,18,1032,,,,,,,,,"<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,1665922,66d74b9d2a9bfcaf3ddbe8a3,4,18,4290,,,,,,,,,"<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>",3,class_response,3,train,6,Gabbro,Gabbro,13,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,1667460,66d74b9d2a9bfcaf3ddbe8a3,4,18,1531,,,,,,,,,"<img src= rock_img/I_Gabbro_13.jpg style=""width:8cm; height:5.08cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,1671549,66d74b9d2a9bfcaf3ddbe8a3,4,18,4081,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,3,train,7,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,1673934,66d74b9d2a9bfcaf3ddbe8a3,4,18,2378,,,,,,,,,"<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,1684893,66d74b9d2a9bfcaf3ddbe8a3,4,18,10951,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",5,class_response,3,train,8,Pegmatite,Peridotite,13,FALSE,6,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,1688074,66d74b9d2a9bfcaf3ddbe8a3,4,18,3177,,,,,,,,,"<img src= rock_img/I_Peridotite_13.jpg style=""width:8cm; height:7.58cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,1692775,66d74b9d2a9bfcaf3ddbe8a3,4,18,4695,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,3,train,9,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,1694131,66d74b9d2a9bfcaf3ddbe8a3,4,18,1348,,,,,,,,,"<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,1696113,66d74b9d2a9bfcaf3ddbe8a3,4,18,1974,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",4,class_response,3,train,10,Obsidian,Basalt,8,FALSE,5,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,1697791,66d74b9d2a9bfcaf3ddbe8a3,4,18,1672,,,,,,,,,"<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,1699421,66d74b9d2a9bfcaf3ddbe8a3,4,18,1623,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,train,11,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,1700808,66d74b9d2a9bfcaf3ddbe8a3,4,18,1381,,,,,,,,,"<img src= rock_img/I_Pumice_10.jpg style=""width:8cm; height:7.609999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,1702406,66d74b9d2a9bfcaf3ddbe8a3,4,18,1586,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",7,class_response,3,train,12,Pumice,Basalt,12,FALSE,8,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,1703716,66d74b9d2a9bfcaf3ddbe8a3,4,18,1304,,,,,,,,,"<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,1704957,66d74b9d2a9bfcaf3ddbe8a3,4,18,1236,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,1713779,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,7429.8,1385.8,3,1,Diorite,Andesite,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,1852490,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,,,,,,building big rocks,39525.8,99169.6,wall rock climbing ,,,,,,,
,,,,,,,,,,,html-button-response,402,2.0.0,1866125,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,6175.2,7454.3,7,2,Peridotite,Basalt,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,1952151,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,,,,,,,10568.3,75441,,look like stone pumice some smooth,,,,,swamp rocks pretty,
,,,,,,,,,,,html-button-response,404,2.0.0,1975518,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,3161.8,20198.9,4,3,Gabbro,Diorite,,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,2034462,66d74b9d2a9bfcaf3ddbe8a3,4,18,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,,,,,,building rocks bolders,7792.3,51134.8,,,wall climbing rocks,,,,,
,,,,,,,,,,,html-button-response,407,2.0.0,2036273,66d74b9d2a9bfcaf3ddbe8a3,4,18,1803,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,2047595,66d74b9d2a9bfcaf3ddbe8a3,4,18,11314,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,3,test,1,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,2048100,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,2073503,66d74b9d2a9bfcaf3ddbe8a3,4,18,25388,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",0,class_response,3,test,2,Pumice,Pumice,16,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,2074006,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,2090282,66d74b9d2a9bfcaf3ddbe8a3,4,18,16270,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",2,class_response,3,test,3,Diorite,Peridotite,15,FALSE,3,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,2090789,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,2118005,66d74b9d2a9bfcaf3ddbe8a3,4,18,27203,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,3,test,4,Basalt,Basalt,9,TRUE,2,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,2118511,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,2125485,66d74b9d2a9bfcaf3ddbe8a3,4,18,6960,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",0,class_response,3,test,5,Andesite,Andesite,11,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,2125988,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,2177317,66d74b9d2a9bfcaf3ddbe8a3,4,18,51321,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",3,class_response,3,test,6,Gabbro,Pumice,15,FALSE,4,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,2177821,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,2192106,66d74b9d2a9bfcaf3ddbe8a3,4,18,14273,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,7,Pegmatite,Peridotite,16,FALSE,6,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,2192611,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,2196185,66d74b9d2a9bfcaf3ddbe8a3,4,18,3565,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",6,class_response,3,test,8,Peridotite,Diorite,8,FALSE,7,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,2196690,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,2205909,66d74b9d2a9bfcaf3ddbe8a3,4,18,9207,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",1,class_response,3,test,9,Basalt,Andesite,16,FALSE,2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,2206415,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,2218445,66d74b9d2a9bfcaf3ddbe8a3,4,18,12019,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,test,10,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,2218952,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,2224694,66d74b9d2a9bfcaf3ddbe8a3,4,18,5732,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,3,test,11,Andesite,Gabbro,5,FALSE,1,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,2225202,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,2226956,66d74b9d2a9bfcaf3ddbe8a3,4,18,1742,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,3,test,12,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,2227463,66d74b9d2a9bfcaf3ddbe8a3,4,18,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,,,
