width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Diorite,text_Gabbro,time_resp,text_Pegmatite,text_Peridotite,text_Andesite,text_Pumice,time_fb1,time_fb2
,,,,,,,,,,,html-button-response,346,2.0.0,4254144,66aa67e1fb6c20fb6beae30e,3,21,14877,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",0,class_response,2,test,37,Andesite,Diorite,10,FALSE,1,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,347,2.0.0,4254673,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,348,2.0.0,4256199,66aa67e1fb6c20fb6beae30e,3,21,1503,,,,,,,,,"<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",0,class_response,2,test,38,Andesite,Basalt,12,FALSE,1,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,349,2.0.0,4256723,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,350,2.0.0,4260231,66aa67e1fb6c20fb6beae30e,3,21,3483,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,2,test,39,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,351,2.0.0,4260757,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,352,2.0.0,4261959,66aa67e1fb6c20fb6beae30e,3,21,1180,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",3,class_response,2,test,40,Gabbro,Basalt,2,FALSE,4,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,353,2.0.0,4262485,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,354,2.0.0,4264717,66aa67e1fb6c20fb6beae30e,3,21,2207,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",6,class_response,2,test,41,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,355,2.0.0,4265245,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,356,2.0.0,4267000,66aa67e1fb6c20fb6beae30e,3,21,1730,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,2,test,42,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,357,2.0.0,4267526,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,42,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,358,2.0.0,4268883,66aa67e1fb6c20fb6beae30e,3,21,1332,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,2,test,43,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,359,2.0.0,4269410,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,360,2.0.0,4271038,66aa67e1fb6c20fb6beae30e,3,21,1602,,,,,,,,,"<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>",7,class_response,2,test,44,Pumice,Pumice,8,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,361,2.0.0,4271566,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,362,2.0.0,4274723,66aa67e1fb6c20fb6beae30e,3,21,3132,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",0,class_response,2,test,45,Andesite,Andesite,5,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,4275252,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,4277865,66aa67e1fb6c20fb6beae30e,3,21,2587,,,,,,,,,"<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,2,test,46,Basalt,Gabbro,11,FALSE,2,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,4278390,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,4280857,66aa67e1fb6c20fb6beae30e,3,21,2444,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,2,test,47,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,4281382,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,4284208,66aa67e1fb6c20fb6beae30e,3,21,2801,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",5,class_response,2,test,48,Pegmatite,Pegmatite,13,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,4284735,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,4313267,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,,5569.7,22942.9
,,,,,,,,,,,html-button-response,372,2.0.0,4317305,66aa67e1fb6c20fb6beae30e,3,21,3998,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,4318960,66aa67e1fb6c20fb6beae30e,3,21,1609,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,3,train,1,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,4319923,66aa67e1fb6c20fb6beae30e,3,21,914,,,,,,,,,"<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,4411444,66aa67e1fb6c20fb6beae30e,3,21,91433,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,3,train,2,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,4412622,66aa67e1fb6c20fb6beae30e,3,21,1127,,,,,,,,,"<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,4419088,66aa67e1fb6c20fb6beae30e,3,21,6416,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,train,3,Pegmatite,Peridotite,2,FALSE,6,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,4421739,66aa67e1fb6c20fb6beae30e,3,21,2604,,,,,,,,,"<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,4423107,66aa67e1fb6c20fb6beae30e,3,21,1321,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,3,train,4,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,4423937,66aa67e1fb6c20fb6beae30e,3,21,789,,,,,,,,,"<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,4425257,66aa67e1fb6c20fb6beae30e,3,21,1273,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,3,train,5,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,4426041,66aa67e1fb6c20fb6beae30e,3,21,737,,,,,,,,,"<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,4427763,66aa67e1fb6c20fb6beae30e,3,21,1677,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,train,6,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,4428610,66aa67e1fb6c20fb6beae30e,3,21,803,,,,,,,,,"<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,4432499,66aa67e1fb6c20fb6beae30e,3,21,3841,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,3,train,7,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,4433420,66aa67e1fb6c20fb6beae30e,3,21,873,,,,,,,,,"<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,4438598,66aa67e1fb6c20fb6beae30e,3,21,5137,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",3,class_response,3,train,8,Gabbro,Gabbro,5,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,4439767,66aa67e1fb6c20fb6beae30e,3,21,1122,,,,,,,,,"<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,4441113,66aa67e1fb6c20fb6beae30e,3,21,1297,,,,,,,,,"<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>",2,class_response,3,train,9,Diorite,Diorite,14,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,4441920,66aa67e1fb6c20fb6beae30e,3,21,759,,,,,,,,,"<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,4443562,66aa67e1fb6c20fb6beae30e,3,21,1595,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,3,train,10,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,4444452,66aa67e1fb6c20fb6beae30e,3,21,845,,,,,,,,,"<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,4445710,66aa67e1fb6c20fb6beae30e,3,21,1211,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,3,train,11,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,4446495,66aa67e1fb6c20fb6beae30e,3,21,738,,,,,,,,,"<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,4448546,66aa67e1fb6c20fb6beae30e,3,21,2003,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>",5,class_response,3,train,12,Pegmatite,Pegmatite,11,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,4449651,66aa67e1fb6c20fb6beae30e,3,21,1058,,,,,,,,,"<img src= rock_img/I_Pegmatite_11.jpg style=""width:8cm; height:8.14cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,4452114,66aa67e1fb6c20fb6beae30e,3,21,2413,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,4453524,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,1,4,1384.6,Andesite,Gabbro,"[0.14539088535960193,0.19062191159183503,0.15591598855679215,0.15177468314533724,0.03846399244680594,0.10654365691310408,0.17920868732545303,0.032080194661070593]","[null,0.19463454975300548,0.0955799861364736,0.4697065771722336,0.01601614635967931,0.012042985851749016,0.15355583442104778,0.05846392030581143]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,4542938,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,19251.4,,,,,,grained black or green,70126.9,,,"grained gray and black, visible crystals.",,,
,,,,,,,,,,,html-button-response,402,2.0.0,4544422,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,6,7,1445.6,Pegmatite,Peridotite,"[0.14539088535960193,0.19062191159183503,0.15591598855679215,0.15177468314533724,0.03846399244680594,0.10654365691310408,0.17920868732545303,0.032080194661070593]","[0.013694957865492859,0.046641088065688785,0.5645665818080343,0.05019107932560708,0.2328014708075096,null,0.04732837593587499,0.044776446191792316]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,4592868,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,5680.1,,,,,,,42730.3,"visible crystals quartz,  green distinct minerals",grained green and dense,,,,
,,,,,,,,,,,html-button-response,404,2.0.0,4594475,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,3,6,1569.2,Diorite,Pegmatite,"[0.14539088535960193,0.19062191159183503,0.15591598855679215,0.15177468314533724,0.03846399244680594,0.10654365691310408,0.17920868732545303,0.032080194661070593]","[0.37196549525277434,0.0551278703131358,null,0.11439766030336296,0.015840045889596182,0.22425187530612908,0.16602155349374761,0.052395499441254094]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,4732825,66aa67e1fb6c20fb6beae30e,3,21,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,26505.9,,,,,"salt appearance, white and black minerals",,111804.7,large visible crystals includes quartz and light coloured distinct mineral grains.,,,,,
,,,,,,,,,,,html-button-response,407,2.0.0,4734376,66aa67e1fb6c20fb6beae30e,3,21,1489,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,4736492,66aa67e1fb6c20fb6beae30e,3,21,2067,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",4,class_response,3,test,1,Obsidian,Basalt,10,FALSE,5,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,4737018,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,4745065,66aa67e1fb6c20fb6beae30e,3,21,8020,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,3,test,2,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,4745592,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,4746729,66aa67e1fb6c20fb6beae30e,3,21,1113,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,3,test,3,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,4747255,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,4751173,66aa67e1fb6c20fb6beae30e,3,21,3895,,,,,,,,,"<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",3,class_response,3,test,4,Gabbro,Gabbro,15,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,4751697,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,4753643,66aa67e1fb6c20fb6beae30e,3,21,1920,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,3,test,5,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,4754169,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,4755813,66aa67e1fb6c20fb6beae30e,3,21,1619,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,6,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,4756340,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,4759242,66aa67e1fb6c20fb6beae30e,3,21,2876,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",0,class_response,3,test,7,Andesite,Basalt,2,FALSE,1,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,4759770,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,4761955,66aa67e1fb6c20fb6beae30e,3,21,2162,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,test,8,Gabbro,Peridotite,4,FALSE,4,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,4762479,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,4765377,66aa67e1fb6c20fb6beae30e,3,21,2873,,,,,,,,,"<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>",2,class_response,3,test,9,Diorite,Diorite,6,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,4765904,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,4804161,66aa67e1fb6c20fb6beae30e,3,21,38232,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",3,class_response,3,test,10,Gabbro,Peridotite,7,FALSE,4,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,4804688,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,4813790,66aa67e1fb6c20fb6beae30e,3,21,9076,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,3,test,11,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,4814318,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,4817251,66aa67e1fb6c20fb6beae30e,3,21,2906,,,,,,,,,"<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>",0,class_response,3,test,12,Andesite,Peridotite,12,FALSE,1,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,4817777,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,4819308,66aa67e1fb6c20fb6beae30e,3,21,1506,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",2,class_response,3,test,13,Diorite,Diorite,7,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,4819835,66aa67e1fb6c20fb6beae30e,3,21,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,
