width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Pegmatite,text_Peridotite,time_resp,text_Andesite,text_Diorite,text_Basalt,text_Gabbro,time_fb1,time_fb2
,,,,,,,,,,,html-button-response,450,2.0.0,719746,5c1bf2d025bab90001f233fd,3,2,1111,,,,,,,,,"<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>",4,class_response,3,test,22,Obsidian,Obsidian,14,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,451,2.0.0,720248,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,452,2.0.0,721668,5c1bf2d025bab90001f233fd,3,2,1418,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",0,class_response,3,test,23,Andesite,Andesite,10,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,453,2.0.0,722170,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,454,2.0.0,723371,5c1bf2d025bab90001f233fd,3,2,1199,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,3,test,24,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,455,2.0.0,723872,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,456,2.0.0,725342,5c1bf2d025bab90001f233fd,3,2,1467,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,3,test,25,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,457,2.0.0,725844,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,458,2.0.0,727171,5c1bf2d025bab90001f233fd,3,2,1326,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,3,test,26,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,459,2.0.0,727672,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,26,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,460,2.0.0,730587,5c1bf2d025bab90001f233fd,3,2,2914,,,,,,,,,"<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>",3,class_response,3,test,27,Gabbro,Basalt,10,FALSE,4,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,461,2.0.0,731088,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,462,2.0.0,732968,5c1bf2d025bab90001f233fd,3,2,1878,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,3,test,28,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,463,2.0.0,733470,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,464,2.0.0,735544,5c1bf2d025bab90001f233fd,3,2,2073,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,3,test,29,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,465,2.0.0,736046,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,29,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,466,2.0.0,737313,5c1bf2d025bab90001f233fd,3,2,1266,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",7,class_response,3,test,30,Pumice,Pumice,15,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,467,2.0.0,737815,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,30,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,468,2.0.0,739196,5c1bf2d025bab90001f233fd,3,2,1380,,,,,,,,,"<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,test,31,Obsidian,Obsidian,10,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,469,2.0.0,739697,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,470,2.0.0,740380,5c1bf2d025bab90001f233fd,3,2,682,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,3,test,32,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,471,2.0.0,740881,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,32,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,472,2.0.0,742062,5c1bf2d025bab90001f233fd,3,2,1179,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,3,test,33,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,473,2.0.0,742563,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,474,2.0.0,744180,5c1bf2d025bab90001f233fd,3,2,1614,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,3,test,34,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,475,2.0.0,744682,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,34,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,476,2.0.0,745752,5c1bf2d025bab90001f233fd,3,2,1069,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,3,test,35,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,477,2.0.0,746253,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,35,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,478,2.0.0,749103,5c1bf2d025bab90001f233fd,3,2,2849,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",4,class_response,3,test,36,Obsidian,Obsidian,5,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,479,2.0.0,749605,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,36,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,480,2.0.0,750848,5c1bf2d025bab90001f233fd,3,2,1240,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,3,test,37,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,481,2.0.0,751349,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,482,2.0.0,752590,5c1bf2d025bab90001f233fd,3,2,1239,,,,,,,,,"<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,3,test,38,Basalt,Gabbro,11,FALSE,2,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,483,2.0.0,753091,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,38,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,484,2.0.0,755256,5c1bf2d025bab90001f233fd,3,2,2164,,,,,,,,,"<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,39,Pumice,Pumice,4,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,485,2.0.0,755758,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,39,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,486,2.0.0,758313,5c1bf2d025bab90001f233fd,3,2,2553,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",6,class_response,3,test,40,Peridotite,Peridotite,13,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,487,2.0.0,758814,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,488,2.0.0,759907,5c1bf2d025bab90001f233fd,3,2,1091,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,41,Pegmatite,Pegmatite,3,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,489,2.0.0,760408,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,490,2.0.0,761545,5c1bf2d025bab90001f233fd,3,2,1135,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,3,test,42,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,491,2.0.0,762046,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,42,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,492,2.0.0,764040,5c1bf2d025bab90001f233fd,3,2,1992,,,,,,,,,"<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>",2,class_response,3,test,43,Diorite,Peridotite,12,FALSE,3,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,493,2.0.0,764542,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,43,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,494,2.0.0,765798,5c1bf2d025bab90001f233fd,3,2,1254,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,3,test,44,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,495,2.0.0,766300,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,44,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,496,2.0.0,767637,5c1bf2d025bab90001f233fd,3,2,1336,,,,,,,,,"<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>",1,class_response,3,test,45,Basalt,Basalt,2,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,497,2.0.0,768138,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,498,2.0.0,768817,5c1bf2d025bab90001f233fd,3,2,677,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,3,test,46,Basalt,Basalt,9,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,499,2.0.0,769318,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,46,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,500,2.0.0,777490,5c1bf2d025bab90001f233fd,3,2,8170,,,,,,,,,"<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>",3,class_response,3,test,47,Gabbro,Andesite,1,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,501,2.0.0,777991,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,47,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,502,2.0.0,779512,5c1bf2d025bab90001f233fd,3,2,1519,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,3,test,48,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,503,2.0.0,780014,5c1bf2d025bab90001f233fd,3,2,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,48,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,504,2.0.0,784646,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,,3836.1,790.8
,,,,,,,,,,,html-button-response,506,2.0.0,785518,5c1bf2d025bab90001f233fd,3,2,871,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,508,2.0.0,786723,5c1bf2d025bab90001f233fd,3,2,1204,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,4,train,1,Pegmatite,Pegmatite,8,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,509,2.0.0,787369,5c1bf2d025bab90001f233fd,3,2,644,,,,,,,,,"<img src= rock_img/I_Pegmatite_08.jpg style=""width:8cm; height:7.68cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,4,train,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,510,2.0.0,789548,5c1bf2d025bab90001f233fd,3,2,2178,,,,,,,,,"<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>",1,class_response,4,train,2,Basalt,Basalt,14,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,511,2.0.0,790065,5c1bf2d025bab90001f233fd,3,2,515,,,,,,,,,"<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,4,train,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,512,2.0.0,791163,5c1bf2d025bab90001f233fd,3,2,1096,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",2,class_response,4,train,3,Diorite,Diorite,8,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,513,2.0.0,791753,5c1bf2d025bab90001f233fd,3,2,588,,,,,,,,,"<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,4,train,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,514,2.0.0,792858,5c1bf2d025bab90001f233fd,3,2,1104,,,,,,,,,"<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>",2,class_response,4,train,4,Diorite,Diorite,14,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,515,2.0.0,793407,5c1bf2d025bab90001f233fd,3,2,547,,,,,,,,,"<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,4,train,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,516,2.0.0,794465,5c1bf2d025bab90001f233fd,3,2,1056,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",3,class_response,4,train,5,Gabbro,Gabbro,9,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,517,2.0.0,795247,5c1bf2d025bab90001f233fd,3,2,781,,,,,,,,,"<img src= rock_img/I_Gabbro_09.jpg style=""width:8cm; height:7.279999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,518,2.0.0,796337,5c1bf2d025bab90001f233fd,3,2,1088,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,4,train,6,Obsidian,Obsidian,7,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,519,2.0.0,797370,5c1bf2d025bab90001f233fd,3,2,1032,,,,,,,,,"<img src= rock_img/I_Obsidian_07.jpg style=""width:8cm; height:4.76cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,4,train,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,520,2.0.0,798452,5c1bf2d025bab90001f233fd,3,2,1080,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",2,class_response,4,train,7,Diorite,Andesite,7,FALSE,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,521,2.0.0,799100,5c1bf2d025bab90001f233fd,3,2,646,,,,,,,,,"<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,522,2.0.0,800083,5c1bf2d025bab90001f233fd,3,2,982,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,4,train,8,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,523,2.0.0,800649,5c1bf2d025bab90001f233fd,3,2,565,,,,,,,,,"<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,4,train,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,524,2.0.0,801667,5c1bf2d025bab90001f233fd,3,2,1016,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,4,train,9,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,525,2.0.0,802190,5c1bf2d025bab90001f233fd,3,2,522,,,,,,,,,"<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,4,train,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,526,2.0.0,803411,5c1bf2d025bab90001f233fd,3,2,1219,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,4,train,10,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,527,2.0.0,803983,5c1bf2d025bab90001f233fd,3,2,571,,,,,,,,,"<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,4,train,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,528,2.0.0,805888,5c1bf2d025bab90001f233fd,3,2,1904,,,,,,,,,"<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>",6,class_response,4,train,11,Peridotite,Peridotite,16,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,529,2.0.0,806380,5c1bf2d025bab90001f233fd,3,2,490,,,,,,,,,"<img src= rock_img/I_Peridotite_16.jpg style=""width:8cm; height:6.989999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,4,train,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,530,2.0.0,807334,5c1bf2d025bab90001f233fd,3,2,952,,,,,,,,,"<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>",1,class_response,4,train,12,Basalt,Gabbro,12,FALSE,2,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,531,2.0.0,807826,5c1bf2d025bab90001f233fd,3,2,490,,,,,,,,,"<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,4,train,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,533,2.0.0,809376,5c1bf2d025bab90001f233fd,3,2,1549,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,534,2.0.0,810078,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cat_selection,4,train,1,,,,,,,2,4,700.9,Basalt,Gabbro,"[0.17236356851525406,0.12757361729629552,0.1495858721054327,0.2244431072754669,0.0402098416141018,0.07287191769249705,0.17274223388685023,0.0402098416141018]","[0.015356990213088617,null,0.012230989538602133,0.9133811149349932,0.01599857113754654,0.012023499537500848,0.015559019951003027,0.015449814687265506]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,535,1.0.0,825916,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,paired_cat_display,4,train,1,,,,,,,,,5954.5,,,,,,,9880.3,,,gray and smooth,speckled and rugged,,
,,,,,,,,,,,html-button-response,536,2.0.0,826761,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cat_selection,4,train,2,,,,,,,1,3,843.3,Andesite,Diorite,"[0.17236356851525406,0.12757361729629552,0.1495858721054327,0.2244431072754669,0.0402098416141018,0.07287191769249705,0.17274223388685023,0.0402098416141018]","[null,0.008445101523388664,0.14939687096018567,0.27806368492041544,0.009150736672898474,0.5206245675260761,0.024827494960437624,0.009491543436597891]",,,,,,,,,
,,,,,,,,,,,paired-cat-display,537,1.0.0,845389,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,paired_cat_display,4,train,2,,,,,,,,,6099.1,,,,,,,12525.9,gray and speckled,black and white speckled,,,,
,,,,,,,,,,,html-button-response,538,2.0.0,846420,5c1bf2d025bab90001f233fd,3,2,,,,,,,,,,,,cat_selection,4,train,3,,,,,,,1,4,1030.4,Andesite,Gabbro,"[0.17236356851525406,0.12757361729629552,0.1495858721054327,0.2244431072754669,0.0402098416141018,0.07287191769249705,0.17274223388685023,0.0402098416141018]","[null,0.008445101523388664,0.14939687096018567,0.27806368492041544,0.009150736672898474,0.5206245675260761,0.024827494960437624,0.009491543436597891]",,,,,,,,,
