width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Pegmatite,text_Andesite,time_obs,time_resp,text_Peridotite,text_Diorite,text_Gabbro,text_Basalt,time_fb1,time_fb2,text_Pumice
,,,,,,,,,,,html-button-response,422,2.0.0,2697638,5ffb8c5b60571908f3ac19fa,4,45,22899,,,,,,,,,"<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",3,class_response,3,test,8,Gabbro,Gabbro,11,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,2698146,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,2702506,5ffb8c5b60571908f3ac19fa,4,45,4355,,,,,,,,,"<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>",5,class_response,3,test,9,Pegmatite,Peridotite,12,FALSE,6,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,2703011,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,2704164,5ffb8c5b60571908f3ac19fa,4,45,1149,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,3,test,10,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,2704672,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,2706189,5ffb8c5b60571908f3ac19fa,4,45,1512,,,,,,,,,"<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>",7,class_response,3,test,11,Pumice,Pumice,13,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,2706694,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,2715297,5ffb8c5b60571908f3ac19fa,4,45,8600,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,3,test,12,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,2715800,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,2718668,5ffb8c5b60571908f3ac19fa,4,45,2865,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",3,class_response,3,test,13,Gabbro,Gabbro,16,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,2719171,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,2720459,5ffb8c5b60571908f3ac19fa,4,45,1286,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,14,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,2720965,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,2736331,5ffb8c5b60571908f3ac19fa,4,45,15363,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",3,class_response,3,test,15,Gabbro,Gabbro,5,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,2736843,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,2741599,5ffb8c5b60571908f3ac19fa,4,45,4753,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,3,test,16,Diorite,Diorite,13,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,2742117,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,2743862,5ffb8c5b60571908f3ac19fa,4,45,1742,,,,,,,,,"<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>",6,class_response,3,test,17,Peridotite,Peridotite,5,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,2744370,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,2763632,5ffb8c5b60571908f3ac19fa,4,45,19258,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",5,class_response,3,test,18,Pegmatite,Pegmatite,6,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,2764145,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,2765559,5ffb8c5b60571908f3ac19fa,4,45,1410,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,3,test,19,Obsidian,Obsidian,12,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,2766069,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,446,2.0.0,2766988,5ffb8c5b60571908f3ac19fa,4,45,915,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,3,test,20,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,447,2.0.0,2767494,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,448,2.0.0,2768559,5ffb8c5b60571908f3ac19fa,4,45,1063,,,,,,,,,"<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>",4,class_response,3,test,21,Obsidian,Obsidian,7,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,449,2.0.0,2769067,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,450,2.0.0,2770514,5ffb8c5b60571908f3ac19fa,4,45,1444,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,3,test,22,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,451,2.0.0,2771027,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,22,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,452,2.0.0,2772686,5ffb8c5b60571908f3ac19fa,4,45,1656,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,23,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,453,2.0.0,2773191,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,23,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,454,2.0.0,2774301,5ffb8c5b60571908f3ac19fa,4,45,1108,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,3,test,24,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,455,2.0.0,2774814,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,24,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,456,2.0.0,2776013,5ffb8c5b60571908f3ac19fa,4,45,1196,,,,,,,,,"<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",6,class_response,3,test,25,Peridotite,Peridotite,6,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,457,2.0.0,2776520,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,25,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,458,2.0.0,2779660,5ffb8c5b60571908f3ac19fa,4,45,3134,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",3,class_response,3,test,26,Gabbro,Diorite,10,FALSE,4,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,459,2.0.0,2780167,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,26,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,460,2.0.0,2781259,5ffb8c5b60571908f3ac19fa,4,45,1088,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",0,class_response,3,test,27,Andesite,Andesite,3,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,461,2.0.0,2781774,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,27,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,462,2.0.0,2783572,5ffb8c5b60571908f3ac19fa,4,45,1795,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",7,class_response,3,test,28,Pumice,Pumice,15,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,463,2.0.0,2784079,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,28,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,464,2.0.0,2798312,5ffb8c5b60571908f3ac19fa,4,45,14228,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",3,class_response,3,test,29,Gabbro,Andesite,5,FALSE,4,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,465,2.0.0,2798818,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,29,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,466,2.0.0,2800641,5ffb8c5b60571908f3ac19fa,4,45,1820,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>",5,class_response,3,test,30,Pegmatite,Pegmatite,13,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,467,2.0.0,2801152,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,468,2.0.0,2804145,5ffb8c5b60571908f3ac19fa,4,45,2989,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,3,test,31,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,469,2.0.0,2804652,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,31,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,470,2.0.0,2843305,5ffb8c5b60571908f3ac19fa,4,45,38650,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",6,class_response,3,test,32,Peridotite,Peridotite,14,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,471,2.0.0,2843815,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,32,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,472,2.0.0,2845455,5ffb8c5b60571908f3ac19fa,4,45,1636,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,33,Diorite,Diorite,9,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,473,2.0.0,2845969,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,33,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,474,2.0.0,2847182,5ffb8c5b60571908f3ac19fa,4,45,1208,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,3,test,34,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,475,2.0.0,2847691,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,34,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,476,2.0.0,2849458,5ffb8c5b60571908f3ac19fa,4,45,1764,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,3,test,35,Peridotite,Peridotite,15,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,477,2.0.0,2849962,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,35,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,478,2.0.0,2852747,5ffb8c5b60571908f3ac19fa,4,45,2783,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",3,class_response,3,test,36,Gabbro,Gabbro,14,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,479,2.0.0,2853251,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,36,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,480,2.0.0,2856721,5ffb8c5b60571908f3ac19fa,4,45,3467,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",0,class_response,3,test,37,Andesite,Andesite,10,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,481,2.0.0,2857233,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,37,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,482,2.0.0,2858513,5ffb8c5b60571908f3ac19fa,4,45,1276,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,3,test,38,Pegmatite,Pegmatite,15,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,483,2.0.0,2859021,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,38,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,484,2.0.0,2860605,5ffb8c5b60571908f3ac19fa,4,45,1581,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>",5,class_response,3,test,39,Pegmatite,Pegmatite,9,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,485,2.0.0,2861108,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,39,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,486,2.0.0,2862591,5ffb8c5b60571908f3ac19fa,4,45,1480,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,3,test,40,Pumice,Pumice,9,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,487,2.0.0,2863101,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,40,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,488,2.0.0,2864415,5ffb8c5b60571908f3ac19fa,4,45,1309,,,,,,,,,"<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>",7,class_response,3,test,41,Pumice,Pumice,5,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,489,2.0.0,2864919,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,41,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,490,2.0.0,2867472,5ffb8c5b60571908f3ac19fa,4,45,2550,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,3,test,42,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,491,2.0.0,2867976,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,42,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,492,2.0.0,2869147,5ffb8c5b60571908f3ac19fa,4,45,1168,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,43,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,493,2.0.0,2869661,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,43,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,494,2.0.0,2870798,5ffb8c5b60571908f3ac19fa,4,45,1135,,,,,,,,,"<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>",1,class_response,3,test,44,Basalt,Basalt,4,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,495,2.0.0,2871310,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,44,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,496,2.0.0,2872970,5ffb8c5b60571908f3ac19fa,4,45,1657,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,45,Pumice,Basalt,11,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,497,2.0.0,2873475,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,45,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,498,2.0.0,2895352,5ffb8c5b60571908f3ac19fa,4,45,21875,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,3,test,46,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,499,2.0.0,2895856,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,500,2.0.0,2897138,5ffb8c5b60571908f3ac19fa,4,45,1279,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",4,class_response,3,test,47,Obsidian,Obsidian,6,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,501,2.0.0,2897643,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,47,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,502,2.0.0,2973634,5ffb8c5b60571908f3ac19fa,4,45,75988,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",3,class_response,3,test,48,Gabbro,Diorite,15,FALSE,4,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,503,2.0.0,2974142,5ffb8c5b60571908f3ac19fa,4,45,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,48,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,504,2.0.0,2999079,5ffb8c5b60571908f3ac19fa,4,45,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,,6758.4,18165.9,
,,,,,,,,,,,html-button-response,506,2.0.0,3000933,5ffb8c5b60571908f3ac19fa,4,45,1850,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,508,2.0.0,3005986,5ffb8c5b60571908f3ac19fa,4,45,5049,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,4,train,1,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,509,2.0.0,3006863,5ffb8c5b60571908f3ac19fa,4,45,874,,,,,,,,,"<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,4,train,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,510,2.0.0,3008011,5ffb8c5b60571908f3ac19fa,4,45,1142,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",6,class_response,4,train,2,Peridotite,Peridotite,4,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,511,2.0.0,3008948,5ffb8c5b60571908f3ac19fa,4,45,934,,,,,,,,,"<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,4,train,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,512,2.0.0,3010187,5ffb8c5b60571908f3ac19fa,4,45,1235,,,,,,,,,"<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,4,train,3,Basalt,Basalt,9,TRUE,2,2,,,,,,,,,,,,,,,,,
