width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Pegmatite,text_Andesite,time_obs,time_resp,text_Peridotite,text_Gabbro,time_fb1,time_fb2,text_Diorite,text_Pumice
,,,,,,,,,,,html-button-response,370,2.0.0,1766467,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,9465.4,19975.7,,
,,,,,,,,,,,html-button-response,372,2.0.0,1768710,66293ce3dba0764775195e58,4,50,2242,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,1770478,66293ce3dba0764775195e58,4,50,1766,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,3,train,1,Obsidian,Obsidian,8,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,1771641,66293ce3dba0764775195e58,4,50,1161,,,,,,,,,"<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,1773190,66293ce3dba0764775195e58,4,50,1548,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",5,class_response,3,train,2,Pegmatite,Pegmatite,10,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,1774599,66293ce3dba0764775195e58,4,50,1407,,,,,,,,,"<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,1776723,66293ce3dba0764775195e58,4,50,2123,,,,,,,,,"<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,train,3,Peridotite,Peridotite,4,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,1777959,66293ce3dba0764775195e58,4,50,1235,,,,,,,,,"<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,1779368,66293ce3dba0764775195e58,4,50,1408,,,,,,,,,"<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>",0,class_response,3,train,4,Andesite,Diorite,15,FALSE,1,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,1780971,66293ce3dba0764775195e58,4,50,1601,,,,,,,,,"<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,1782786,66293ce3dba0764775195e58,4,50,1814,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",2,class_response,3,train,5,Diorite,Andesite,5,FALSE,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,1784018,66293ce3dba0764775195e58,4,50,1230,,,,,,,,,"<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,1785422,66293ce3dba0764775195e58,4,50,1403,,,,,,,,,"<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>",4,class_response,3,train,6,Obsidian,Obsidian,12,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,1786549,66293ce3dba0764775195e58,4,50,1126,,,,,,,,,"<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,1788228,66293ce3dba0764775195e58,4,50,1678,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",1,class_response,3,train,7,Basalt,Gabbro,14,FALSE,2,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,1789472,66293ce3dba0764775195e58,4,50,1243,,,,,,,,,"<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,1791735,66293ce3dba0764775195e58,4,50,2262,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,train,8,Pumice,Basalt,11,FALSE,8,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,1793002,66293ce3dba0764775195e58,4,50,1266,,,,,,,,,"<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,1795516,66293ce3dba0764775195e58,4,50,2513,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",3,class_response,3,train,9,Gabbro,Andesite,3,FALSE,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,1796689,66293ce3dba0764775195e58,4,50,1172,,,,,,,,,"<img src= rock_img/I_Andesite_03.jpg style=""width:8cm; height:5.73cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,1798222,66293ce3dba0764775195e58,4,50,1532,,,,,,,,,"<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>",1,class_response,3,train,10,Basalt,Basalt,6,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,1799231,66293ce3dba0764775195e58,4,50,1008,,,,,,,,,"<img src= rock_img/I_Basalt_06.jpg style=""width:8cm; height:7.06cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,1800682,66293ce3dba0764775195e58,4,50,1450,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,train,11,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,1801878,66293ce3dba0764775195e58,4,50,1195,,,,,,,,,"<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,1803859,66293ce3dba0764775195e58,4,50,1980,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",0,class_response,3,train,12,Andesite,Peridotite,7,FALSE,1,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,1805128,66293ce3dba0764775195e58,4,50,1268,,,,,,,,,"<img src= rock_img/I_Peridotite_07.jpg style=""width:8cm; height:4.83cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,1806466,66293ce3dba0764775195e58,4,50,1337,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,1814583,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,5900.5,2215.7,6,4,Pegmatite,Gabbro,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,1847194,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,,,,,stripping distinct colors,,9623.4,22985,,less distinct colors,,,,
,,,,,,,,,,,html-button-response,402,2.0.0,1850730,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,1469.2,2066.1,4,3,Gabbro,Diorite,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,1903286,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,,,,,,,8123.7,44429.1,,less distortion muted colors,,,stronger distinction of colors,
,,,,,,,,,,,html-button-response,404,2.0.0,1912576,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,8440,848.8,7,3,Peridotite,Diorite,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,1957634,66293ce3dba0764775195e58,4,50,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,,,,,,,11567.4,33488.1,less speckling and more crystals,,,,distinct speckled colors,
,,,,,,,,,,,html-button-response,407,2.0.0,1959057,66293ce3dba0764775195e58,4,50,1421,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,1960576,66293ce3dba0764775195e58,4,50,1518,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,1,Pumice,Pumice,10,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,1961078,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,1974823,66293ce3dba0764775195e58,4,50,13742,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",2,class_response,3,test,2,Peridotite,Peridotite,14,FALSE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,1975337,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,1984778,66293ce3dba0764775195e58,4,50,9439,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",5,class_response,3,test,3,Pegmatite,Peridotite,15,FALSE,6,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,1985283,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,1987507,66293ce3dba0764775195e58,4,50,2222,,,,,,,,,"<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>",4,class_response,3,test,4,Obsidian,Obsidian,11,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,1988020,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,1989538,66293ce3dba0764775195e58,4,50,1516,,,,,,,,,"<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>",7,class_response,3,test,5,Pumice,Pumice,15,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,1990040,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,1991291,66293ce3dba0764775195e58,4,50,1248,,,,,,,,,"<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>",0,class_response,3,test,6,Basalt,Basalt,16,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,1991801,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,1993139,66293ce3dba0764775195e58,4,50,1335,,,,,,,,,"<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,7,Pumice,Pumice,4,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,1993641,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,1998170,66293ce3dba0764775195e58,4,50,4527,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",3,class_response,3,test,8,Diorite,Diorite,10,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,1998684,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,2008413,66293ce3dba0764775195e58,4,50,9726,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",6,class_response,3,test,9,Andesite,Andesite,10,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,2008921,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,2018520,66293ce3dba0764775195e58,4,50,9597,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",3,class_response,3,test,10,Peridotite,Peridotite,13,TRUE,7,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,2019033,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,2023827,66293ce3dba0764775195e58,4,50,4791,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,3,test,11,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,2024342,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,2025856,66293ce3dba0764775195e58,4,50,1511,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,12,Pegmatite,Pegmatite,3,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,2026370,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,2027844,66293ce3dba0764775195e58,4,50,1472,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,3,test,13,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,2028357,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,2031938,66293ce3dba0764775195e58,4,50,3579,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,3,test,14,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,2032450,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,2033772,66293ce3dba0764775195e58,4,50,1320,,,,,,,,,"<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,test,15,Obsidian,Obsidian,10,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,2034274,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,2035940,66293ce3dba0764775195e58,4,50,1665,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",1,class_response,3,test,16,Basalt,Basalt,1,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,2036449,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,2038646,66293ce3dba0764775195e58,4,50,2195,,,,,,,,,"<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>",1,class_response,3,test,17,Gabbro,Gabbro,11,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,2039159,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,2040687,66293ce3dba0764775195e58,4,50,1525,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,3,test,18,Pegmatite,Pegmatite,5,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,2041192,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,2042425,66293ce3dba0764775195e58,4,50,1230,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",5,class_response,3,test,19,Pegmatite,Pegmatite,16,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,2042937,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,446,2.0.0,2048041,66293ce3dba0764775195e58,4,50,5102,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",6,class_response,3,test,20,Peridotite,Gabbro,8,FALSE,7,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,447,2.0.0,2048550,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,448,2.0.0,2050044,66293ce3dba0764775195e58,4,50,1493,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,3,test,21,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,449,2.0.0,2050547,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,21,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,450,2.0.0,2054577,66293ce3dba0764775195e58,4,50,4027,,,,,,,,,"<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",3,class_response,3,test,22,Gabbro,Gabbro,15,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,451,2.0.0,2055079,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,22,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,452,2.0.0,2056240,66293ce3dba0764775195e58,4,50,1157,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,3,test,23,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,453,2.0.0,2056753,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,23,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,454,2.0.0,2057806,66293ce3dba0764775195e58,4,50,1052,,,,,,,,,"<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>",5,class_response,3,test,24,Pegmatite,Peridotite,12,FALSE,6,7,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,455,2.0.0,2058308,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,456,2.0.0,2060105,66293ce3dba0764775195e58,4,50,1795,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,3,test,25,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,457,2.0.0,2060608,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,458,2.0.0,2066473,66293ce3dba0764775195e58,4,50,5863,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,test,26,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,459,2.0.0,2066982,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,26,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,460,2.0.0,2068439,66293ce3dba0764775195e58,4,50,1455,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>",5,class_response,3,test,27,Pegmatite,Pegmatite,12,TRUE,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,461,2.0.0,2068949,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,462,2.0.0,2069868,66293ce3dba0764775195e58,4,50,918,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,3,test,28,Diorite,Diorite,7,TRUE,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,463,2.0.0,2070378,66293ce3dba0764775195e58,4,50,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,28,,,,,,,,,,,,,,,,,,,,,,
