width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Diorite,text_Andesite,time_obs,time_resp,text_Gabbro,text_Pegmatite,text_Basalt,time_fb1,time_fb2,text_Pumice,text_Peridotite
,,,,,,,,,,,html-button-response,362,2.0.0,1696415,6503144f9a10397111eb3eb9,4,49,1505,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,2,test,45,Diorite,Diorite,13,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,363,2.0.0,1696930,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,45,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,364,2.0.0,1699246,6503144f9a10397111eb3eb9,4,49,2314,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,2,test,46,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,365,2.0.0,1699756,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,366,2.0.0,1701151,6503144f9a10397111eb3eb9,4,49,1393,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,2,test,47,Pumice,Basalt,11,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,367,2.0.0,1701662,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,47,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,368,2.0.0,1702851,6503144f9a10397111eb3eb9,4,49,1186,,,,,,,,,"<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>",4,class_response,2,test,48,Obsidian,Obsidian,4,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,369,2.0.0,1703363,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,2,test,48,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,370,2.0.0,1737752,6503144f9a10397111eb3eb9,4,49,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,7294.5,27088.4,,
,,,,,,,,,,,html-button-response,372,2.0.0,1741458,6503144f9a10397111eb3eb9,4,49,3704,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,374,2.0.0,1742973,6503144f9a10397111eb3eb9,4,49,1513,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",4,class_response,3,train,1,Obsidian,Obsidian,5,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,375,2.0.0,1744097,6503144f9a10397111eb3eb9,4,49,1122,,,,,,,,,"<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>",0,corr_feedback,3,train,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,376,2.0.0,1745468,6503144f9a10397111eb3eb9,4,49,1369,,,,,,,,,"<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,train,2,Pumice,Pumice,6,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,377,2.0.0,1746323,6503144f9a10397111eb3eb9,4,49,853,,,,,,,,,"<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,378,2.0.0,1747603,6503144f9a10397111eb3eb9,4,49,1277,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",6,class_response,3,train,3,Peridotite,Peridotite,13,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,379,2.0.0,1748565,6503144f9a10397111eb3eb9,4,49,961,,,,,,,,,"<img src= rock_img/I_Peridotite_13.jpg style=""width:8cm; height:7.58cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,380,2.0.0,1751581,6503144f9a10397111eb3eb9,4,49,3013,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",5,class_response,3,train,4,Pegmatite,Pegmatite,7,TRUE,6,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,381,2.0.0,1752467,6503144f9a10397111eb3eb9,4,49,885,,,,,,,,,"<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>",0,corr_feedback,3,train,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,382,2.0.0,1753957,6503144f9a10397111eb3eb9,4,49,1488,,,,,,,,,"<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,train,5,Gabbro,Gabbro,12,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,383,2.0.0,1754881,6503144f9a10397111eb3eb9,4,49,922,,,,,,,,,"<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>",0,corr_feedback,3,train,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,384,2.0.0,1756124,6503144f9a10397111eb3eb9,4,49,1241,,,,,,,,,"<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>",2,class_response,3,train,6,Diorite,Diorite,12,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,385,2.0.0,1756869,6503144f9a10397111eb3eb9,4,49,743,,,,,,,,,"<img src= rock_img/I_Diorite_12.jpg style=""width:8cm; height:4.88cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,386,2.0.0,1759261,6503144f9a10397111eb3eb9,4,49,2390,,,,,,,,,"<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>",0,class_response,3,train,7,Andesite,Andesite,14,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,387,2.0.0,1760128,6503144f9a10397111eb3eb9,4,49,866,,,,,,,,,"<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,388,2.0.0,1761303,6503144f9a10397111eb3eb9,4,49,1172,,,,,,,,,"<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>",6,class_response,3,train,8,Peridotite,Peridotite,10,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,389,2.0.0,1762134,6503144f9a10397111eb3eb9,4,49,829,,,,,,,,,"<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>",0,corr_feedback,3,train,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,390,2.0.0,1764312,6503144f9a10397111eb3eb9,4,49,2176,,,,,,,,,"<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",7,class_response,3,train,9,Pumice,Pumice,9,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,391,2.0.0,1765145,6503144f9a10397111eb3eb9,4,49,831,,,,,,,,,"<img src= rock_img/I_Pumice_09.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>",0,corr_feedback,3,train,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,392,2.0.0,1766353,6503144f9a10397111eb3eb9,4,49,1206,,,,,,,,,"<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",0,class_response,3,train,10,Andesite,Andesite,9,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,393,2.0.0,1767202,6503144f9a10397111eb3eb9,4,49,846,,,,,,,,,"<img src= rock_img/I_Andesite_09.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>",0,corr_feedback,3,train,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,394,2.0.0,1769302,6503144f9a10397111eb3eb9,4,49,2098,,,,,,,,,"<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>",2,class_response,3,train,11,Diorite,Diorite,10,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,395,2.0.0,1770283,6503144f9a10397111eb3eb9,4,49,979,,,,,,,,,"<img src= rock_img/I_Diorite_10.jpg style=""width:8cm; height:5.949999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>",0,corr_feedback,3,train,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,396,2.0.0,1773101,6503144f9a10397111eb3eb9,4,49,2816,,,,,,,,,"<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>",3,class_response,3,train,12,Gabbro,Basalt,14,FALSE,4,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,397,2.0.0,1774962,6503144f9a10397111eb3eb9,4,49,1860,,,,,,,,,"<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>",0,corr_feedback,3,train,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,399,2.0.0,1776450,6503144f9a10397111eb3eb9,4,49,1486,,,,,,,,,,0,start_train,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,400,2.0.0,1780830,6503144f9a10397111eb3eb9,4,49,,,,,,,,,,,,cat_selection,3,train,1,,,,,,,2968.2,1410.9,4,2,Gabbro,Basalt,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,401,1.0.0,1821098,6503144f9a10397111eb3eb9,4,49,,,,,,,,,,,,paired_cat_display,3,train,1,,,,,,,,,,,,,,,5906.4,34357.5,"rough texture, more chunks, some browns and greys ",,"dusty and solid color, smooth texture, some brown and grey/black",,,,
,,,,,,,,,,,html-button-response,402,2.0.0,1827463,6503144f9a10397111eb3eb9,4,49,,,,,,,,,,,,cat_selection,3,train,2,,,,,,,5765.6,597.8000002,6,7,Pegmatite,Peridotite,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,403,1.0.0,1887937,6503144f9a10397111eb3eb9,4,49,,,,,,,,,,,,paired_cat_display,3,train,2,,,,,,,,,,,,,,,5823.7,54646.1,,"large chunks of shiny black that looks like obsidian, sharper appearance",,,,,"sparkly, lots of green and more colorful than the other rocks, small crystals"
,,,,,,,,,,,html-button-response,404,2.0.0,1896281,6503144f9a10397111eb3eb9,4,49,,,,,,,,,,,,cat_selection,3,train,3,,,,,,,6346.4,1995.9,3,1,Diorite,Andesite,,,,,,,,,,,
,,,,,,,,,,,paired-cat-display,405,1.0.0,1934345,6503144f9a10397111eb3eb9,4,49,,,,,,,,,,,,paired_cat_display,3,train,3,,,,,,,,,,,,,"dark/light contrasting speckles all over, smaller more consistent speckles","grey with some chunks, looks sidewalky",6064,31996.4,,,,,,,
,,,,,,,,,,,html-button-response,407,2.0.0,1935548,6503144f9a10397111eb3eb9,4,49,1201,,,,,,,,,,0,start_test,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,408,2.0.0,1937806,6503144f9a10397111eb3eb9,4,49,2256,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",3,class_response,3,test,1,Gabbro,Gabbro,16,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,409,2.0.0,1938318,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,410,2.0.0,1941234,6503144f9a10397111eb3eb9,4,49,2914,,,,,,,,,"<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",2,class_response,3,test,2,Diorite,Diorite,7,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,411,2.0.0,1941743,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,412,2.0.0,1942979,6503144f9a10397111eb3eb9,4,49,1233,,,,,,,,,"<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>",7,class_response,3,test,3,Pumice,Pumice,14,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,413,2.0.0,1943486,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,414,2.0.0,1944705,6503144f9a10397111eb3eb9,4,49,1217,,,,,,,,,"<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>",2,class_response,3,test,4,Diorite,Diorite,13,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,415,2.0.0,1945216,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,416,2.0.0,1946432,6503144f9a10397111eb3eb9,4,49,1214,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",6,class_response,3,test,5,Peridotite,Pegmatite,10,FALSE,7,6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,417,2.0.0,1946940,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,418,2.0.0,1948385,6503144f9a10397111eb3eb9,4,49,1443,,,,,,,,,"<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>",6,class_response,3,test,6,Peridotite,Peridotite,7,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,419,2.0.0,1948887,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,420,2.0.0,1955039,6503144f9a10397111eb3eb9,4,49,6150,,,,,,,,,"<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>",3,class_response,3,test,7,Gabbro,Gabbro,10,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,421,2.0.0,1955555,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,422,2.0.0,1959678,6503144f9a10397111eb3eb9,4,49,4121,,,,,,,,,"<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>",0,class_response,3,test,8,Andesite,Andesite,2,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,423,2.0.0,1960192,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,424,2.0.0,1961656,6503144f9a10397111eb3eb9,4,49,1461,,,,,,,,,"<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>",4,class_response,3,test,9,Obsidian,Obsidian,10,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,425,2.0.0,1962165,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,426,2.0.0,1966087,6503144f9a10397111eb3eb9,4,49,3920,,,,,,,,,"<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,3,test,10,Peridotite,Gabbro,5,FALSE,7,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,427,2.0.0,1966598,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,428,2.0.0,1967839,6503144f9a10397111eb3eb9,4,49,1239,,,,,,,,,"<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>",4,class_response,3,test,11,Obsidian,Obsidian,16,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,429,2.0.0,1968352,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,11,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,430,2.0.0,1970112,6503144f9a10397111eb3eb9,4,49,1758,,,,,,,,,"<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>",1,class_response,3,test,12,Basalt,Basalt,8,TRUE,2,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,431,2.0.0,1970624,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,12,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,432,2.0.0,1971909,6503144f9a10397111eb3eb9,4,49,1282,,,,,,,,,"<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>",7,class_response,3,test,13,Pumice,Pumice,2,TRUE,8,8,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,433,2.0.0,1972415,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,13,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,434,2.0.0,1976616,6503144f9a10397111eb3eb9,4,49,4199,,,,,,,,,"<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>",3,class_response,3,test,14,Gabbro,Gabbro,3,TRUE,4,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,435,2.0.0,1977129,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,14,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,436,2.0.0,1978437,6503144f9a10397111eb3eb9,4,49,1305,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,3,test,15,Obsidian,Obsidian,2,TRUE,5,5,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,437,2.0.0,1978952,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,15,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,438,2.0.0,1980571,6503144f9a10397111eb3eb9,4,49,1617,,,,,,,,,"<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>",0,class_response,3,test,16,Andesite,Andesite,10,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,439,2.0.0,1981084,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,16,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,440,2.0.0,1982329,6503144f9a10397111eb3eb9,4,49,1243,,,,,,,,,"<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>",0,class_response,3,test,17,Andesite,Andesite,16,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,441,2.0.0,1982832,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,17,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,442,2.0.0,1985301,6503144f9a10397111eb3eb9,4,49,2466,,,,,,,,,"<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>",2,class_response,3,test,18,Diorite,Diorite,11,TRUE,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,443,2.0.0,1985815,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,444,2.0.0,1987056,6503144f9a10397111eb3eb9,4,49,1238,,,,,,,,,"<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>",0,class_response,3,test,19,Andesite,Andesite,3,TRUE,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,445,2.0.0,1987565,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,19,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,446,2.0.0,1989028,6503144f9a10397111eb3eb9,4,49,1460,,,,,,,,,"<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>",6,class_response,3,test,20,Peridotite,Peridotite,8,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,447,2.0.0,1989540,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,448,2.0.0,1991366,6503144f9a10397111eb3eb9,4,49,1824,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,3,test,21,Pumice,Basalt,11,FALSE,8,2,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,449,2.0.0,1991879,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,21,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,450,2.0.0,1993070,6503144f9a10397111eb3eb9,4,49,1189,,,,,,,,,"<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>",6,class_response,3,test,22,Peridotite,Peridotite,2,TRUE,7,7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,451,2.0.0,1993581,6503144f9a10397111eb3eb9,4,49,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,3,test,22,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,452,2.0.0,1996474,6503144f9a10397111eb3eb9,4,49,2890,,,,,,,,,"<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>",2,class_response,3,test,23,Diorite,Diorite,16,TRUE,3,3,,,,,,,,,,,,,,,,,
