"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Gabbro","text_Andesite","text_Peridotite","time_fb1","time_fb2","text_Diorite","text_Pumice","text_Pegmatite"
"","","","","","","","","","","","html-button-response","389","2.0.0","2156745","67373b81834499a073b86c6e","3","11","996","","","","","","","","","<img src= rock_img/I_Andesite_06.jpg style=""width:8cm; height:6.840000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","390","2.0.0","2158119","67373b81834499a073b86c6e","3","11","1373","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","2","class_response","3","train","9","Diorite","Pumice","06","false","3","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","391","2.0.0","2159229","67373b81834499a073b86c6e","3","11","1109","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","2161081","67373b81834499a073b86c6e","3","11","1850","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","3","class_response","3","train","10","Gabbro","Gabbro","01","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","2164512","67373b81834499a073b86c6e","3","11","3431","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","2165429","67373b81834499a073b86c6e","3","11","915","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","2","class_response","3","train","11","Diorite","Diorite","02","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","2166141","67373b81834499a073b86c6e","3","11","711","","","","","","","","","<img src= rock_img/I_Diorite_02.jpg style=""width:8cm; height:6.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","2166923","67373b81834499a073b86c6e","3","11","780","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","1","class_response","3","train","12","Basalt","Pegmatite","05","false","2","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","2167611","67373b81834499a073b86c6e","3","11","687","","","","","","","","","<img src= rock_img/I_Pegmatite_05.jpg style=""width:8cm; height:7.300000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","2168983","67373b81834499a073b86c6e","3","11","1371","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","2170677","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","3","4","1692.699999988079","Diorite","Gabbro","[0.12032420446352093,0.11806095498869444,0.13766144806825648,0.12059603384058104,0.1351263692163699,0.13766144806825648,0.12059603384058104,0.10997350751373959]","[0.08035717594055877,0.09275833956697924,null,0.3703551016953589,0.13768314232793036,0.09320863404424182,0.1392510089827192,0.08638659744221179]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","2311401","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","22206.29999998212","","","","","","","118515.39999997616","they have smooth surfaces","","","","","The color and texture contrast between the layers tend to be relatively subtle","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","2312661","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2","4","1258.699999988079","Basalt","Gabbro","[0.12032420446352093,0.11806095498869444,0.13766144806825648,0.12059603384058104,0.1351263692163699,0.13766144806825648,0.12059603384058104,0.10997350751373959]","[0.043257839759495834,null,0.15023316189189892,0.32174191786537243,0.1628111170150432,0.10303434632218308,0.015559019951003027,0.20336259719500335]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2349211","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","7560.699999988079","","","","","they are often black","","28986.30000001192","they have smooth surface","","","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","2350715","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","6","7","1502.7000000178814","Pegmatite","Peridotite","[0.12032420446352093,0.11806095498869444,0.13766144806825648,0.12059603384058104,0.1351263692163699,0.13766144806825648,0.12059603384058104,0.10997350751373959]","[0.25738115074216117,0.046641088065688785,0.09699264322254617,0.05019107932560708,0.06131827899852414,null,0.36685694113311185,0.12061881851236085]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2405296","67373b81834499a073b86c6e","3","11","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","10788.5","","","","","","","43789.20000001788","","","rough edges, with rough surfaces","","","","","they contains visible crystals."
"","","","","","","","","","","","html-button-response","407","2.0.0","2406692","67373b81834499a073b86c6e","3","11","1394","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","2410326","67373b81834499a073b86c6e","3","11","3633","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","1","class_response","3","test","1","Basalt","Diorite","14","false","2","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","2410829","67373b81834499a073b86c6e","3","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","2426566","67373b81834499a073b86c6e","3","11","15735","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","3","test","2","Peridotite","Peridotite","15","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","2427072","67373b81834499a073b86c6e","3","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","2428392","67373b81834499a073b86c6e","3","11","1318","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","5","class_response","3","test","3","Pegmatite","Peridotite","02","false","6","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","2428899","67373b81834499a073b86c6e","3","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","2430272","67373b81834499a073b86c6e","3","11","1372","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","2","class_response","3","test","4","Diorite","Pegmatite","07","false","3","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","2430774","67373b81834499a073b86c6e","3","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","2431394","67373b81834499a073b86c6e","3","11","618","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","1","class_response","3","test","5","Basalt","Gabbro","03","false","2","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","2431901","67373b81834499a073b86c6e","3","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","2432511","67373b81834499a073b86c6e","3","11","608","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","5","class_response","3","test","6","Pegmatite","Obsidian","16","false","6","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","2433016","67373b81834499a073b86c6e","3","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","2433973","67373b81834499a073b86c6e","3","11","956","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","3","test","7","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","2434475","67373b81834499a073b86c6e","3","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","2435631","67373b81834499a073b86c6e","3","11","1155","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","6","class_response","3","test","8","Peridotite","Pegmatite","08","false","7","6","","","","","","","","","","","","","","","","","",""
