"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Pegmatite","time_resp","text_Basalt","text_Gabbro","text_Andesite","time_fb1","time_fb2","text_Peridotite"
"","","","","","","","","","","","html-button-response","256","2.0.0","1129756","5f50b1bbe29c992335098fb1","3","27","2215","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","train","9","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1131381","5f50b1bbe29c992335098fb1","3","27","1623","","","","","","","","","<img src= rock_img/I_Pumice_10.jpg style=""width:8cm; height:7.609999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1133735","5f50b1bbe29c992335098fb1","3","27","2353","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","10","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1135598","5f50b1bbe29c992335098fb1","3","27","1862","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1137123","5f50b1bbe29c992335098fb1","3","27","1523","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","11","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1138652","5f50b1bbe29c992335098fb1","3","27","1529","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1145349","5f50b1bbe29c992335098fb1","3","27","6695","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Pegmatite","12","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1146850","5f50b1bbe29c992335098fb1","3","27","1501","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1148728","5f50b1bbe29c992335098fb1","3","27","1877","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1152790","5f50b1bbe29c992335098fb1","3","27","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","4060.600000023842","Basalt","Gabbro","[0.1615424373410029,0.14237133239026042,0.14237133239026042,0.17631850975963356,0.068490970297107,0.08845756265899718,0.1467663649223722,0.07368149024036648]","[0.18177871087154768,null,0.022444416123572834,0.6362531914363444,0.08055741216233978,0.022063662635762222,0.02855150167148249,0.02835110509895059]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1222249","5f50b1bbe29c992335098fb1","3","27","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","10304.199999988079","","","","","","","59151","dark, smooth edges, straighter edges","irregular edges, rough texture, bumpy, look like regular road/yard rocks, dirty looking","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1225934","5f50b1bbe29c992335098fb1","3","27","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3","7","3684.199999988079","Diorite","Peridotite","[0.1615424373410029,0.14237133239026042,0.14237133239026042,0.17631850975963356,0.068490970297107,0.08845756265899718,0.1467663649223722,0.07368149024036648]","[0.07577999343476825,0.17796109387354483,null,0.03182980421577509,0.029067196913261206,0.1342665002120677,0.531746283826283,0.019349127524299976]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1274194","5f50b1bbe29c992335098fb1","3","27","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","9890.599999964237","","","","","uniform spots, usually black spots on lighter colored rocks","","38366.89999997616","","","","","","green color on rock, or maybe ones with holes in them or some type of irregular color?"
"","","","","","","","","","","","html-button-response","270","2.0.0","1276310","5f50b1bbe29c992335098fb1","3","27","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","3","2114.600000023842","Andesite","Diorite","[0.1615424373410029,0.14237133239026042,0.14237133239026042,0.17631850975963356,0.068490970297107,0.08845756265899718,0.1467663649223722,0.07368149024036648]","[null,0.19595078623038864,0.35944922625710357,0.10368668055766099,0.10618932062893986,0.09889839232879799,0.10534064114426725,0.030484952852841838]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1336290","5f50b1bbe29c992335098fb1","3","27","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","10742.399999976158","","","","","more bumpy looking, uniform spots, black on light colored rocks","","49234.60000002384","","","also has dots, but not as uniform and seems to have a more smooth texture than diorites, can be light spots on darker colored rocks","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1337938","5f50b1bbe29c992335098fb1","3","27","1647","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1340671","5f50b1bbe29c992335098fb1","3","27","2731","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","5","class_response","2","test","1","Pegmatite","Pegmatite","05","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1341185","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1343132","5f50b1bbe29c992335098fb1","3","27","1945","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","2","test","2","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1343640","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1345726","5f50b1bbe29c992335098fb1","3","27","2084","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","2","test","3","Basalt","Basalt","09","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1346235","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1352855","5f50b1bbe29c992335098fb1","3","27","6618","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","2","test","4","Gabbro","Gabbro","08","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1353357","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1356864","5f50b1bbe29c992335098fb1","3","27","3505","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","2","class_response","2","test","5","Diorite","Diorite","02","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1357369","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1360191","5f50b1bbe29c992335098fb1","3","27","2819","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","5","class_response","2","test","6","Pegmatite","Pegmatite","07","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","1360700","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","1363660","5f50b1bbe29c992335098fb1","3","27","2958","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","test","7","Andesite","Andesite","06","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","1364164","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","1366348","5f50b1bbe29c992335098fb1","3","27","2182","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","2","test","8","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","1366860","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","1377965","5f50b1bbe29c992335098fb1","3","27","11102","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","2","class_response","2","test","9","Diorite","Peridotite","12","false","3","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","291","2.0.0","1378467","5f50b1bbe29c992335098fb1","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","9","","","","","","","","","","","","","","","","","","","","","",""
