"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Gabbro","text_Pegmatite","time_resp","text_Andesite","text_Basalt","time_fb1","time_fb2","text_Diorite","text_Peridotite"
"","","","","","","","","","","","html-button-response","244","2.0.0","1177614","6516e4bf9463264599a746f9","3","45","2732","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","train","3","Basalt","Basalt","16","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","1179291","6516e4bf9463264599a746f9","3","45","1674","","","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","1182117","6516e4bf9463264599a746f9","3","45","2823","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","3","class_response","2","train","4","Gabbro","Diorite","08","false","4","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","1184272","6516e4bf9463264599a746f9","3","45","2152","","","","","","","","","<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","1186030","6516e4bf9463264599a746f9","3","45","1755","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","2","train","5","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1188215","6516e4bf9463264599a746f9","3","45","2182","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1196042","6516e4bf9463264599a746f9","3","45","7824","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","2","train","6","Gabbro","Gabbro","08","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1200035","6516e4bf9463264599a746f9","3","45","3990","","","","","","","","","<img src= rock_img/I_Gabbro_08.jpg style=""width:8cm; height:5.15cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1203420","6516e4bf9463264599a746f9","3","45","3382","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Basalt","12","false","8","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1205066","6516e4bf9463264599a746f9","3","45","1643","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1213218","6516e4bf9463264599a746f9","3","45","8149","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Peridotite","15","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1214824","6516e4bf9463264599a746f9","3","45","1603","","","","","","","","","<img src= rock_img/I_Peridotite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1216380","6516e4bf9463264599a746f9","3","45","1553","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","5","class_response","2","train","9","Pegmatite","Pegmatite","12","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1219143","6516e4bf9463264599a746f9","3","45","2760","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1222498","6516e4bf9463264599a746f9","3","45","3351","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Obsidian","05","false","6","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1230609","6516e4bf9463264599a746f9","3","45","8108","","","","","","","","","<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1230792","6516e4bf9463264599a746f9","3","45","180","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","6","class_response","2","train","11","Peridotite","Obsidian","06","false","7","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1237494","6516e4bf9463264599a746f9","3","45","6685","","","","","","","","","<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1239853","6516e4bf9463264599a746f9","3","45","2356","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","0","class_response","2","train","12","Andesite","Andesite","05","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1242293","6516e4bf9463264599a746f9","3","45","2437","","","","","","","","","<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1244366","6516e4bf9463264599a746f9","3","45","2071","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1247629","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","3260.7999999970198","Andesite","Diorite","[0.19371680857534762,0.12800615270281238,0.16714645693766852,0.23752391249037108,0.026391545832263455,0.10610260074530066,0.11472097688397287,0.026391545832263455]","[null,0.12952261778467009,0.3262351420342442,0.20470712117836629,0.029390349199315248,0.19991883294950327,0.028541669714642642,0.08168426713925822]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1288214","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","9067.79999999702","","","","","","","31510.5","GRAvel appearance gravel","","","","Like a granite countertop",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1298601","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","4","7","10382.30000000447","Gabbro","Peridotite","[0.19371680857534762,0.12800615270281238,0.16714645693766852,0.23752391249037108,0.026391545832263455,0.10610260074530066,0.11472097688397287,0.026391545832263455]","[0.2461787841315127,0.16124008085958047,0.163064576865593,null,0.030613073088030688,0.17982565922331656,0.19640060683692614,0.022677218995040355]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1359533","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6886.80000000447","","","","","meteorite appearance for sure","","54043.29999999702","","","","","","always seems to have some green
"
"","","","","","","","","","","","html-button-response","270","2.0.0","1361717","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","4","2180.6999999955297","Andesite","Gabbro","[0.19371680857534762,0.12800615270281238,0.16714645693766852,0.23752391249037108,0.026391545832263455,0.10610260074530066,0.11472097688397287,0.026391545832263455]","[null,0.12952261778467009,0.3262351420342442,0.20470712117836629,0.029390349199315248,0.19991883294950327,0.028541669714642642,0.08168426713925822]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1397269","6516e4bf9463264599a746f9","3","45","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6885.19999999553","","","","","meteory meteor meterorite","","28659.39999999851","Gravely gravel gravel","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1401323","6516e4bf9463264599a746f9","3","45","4051","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1407388","6516e4bf9463264599a746f9","3","45","6062","","","","","","","","","<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","test","1","Diorite","Diorite","10","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1407896","6516e4bf9463264599a746f9","3","45","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1409776","6516e4bf9463264599a746f9","3","45","1877","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","test","2","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","",""
