"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Gabbro","time_resp","text_Peridotite","text_Diorite","time_fb1","time_fb2","text_Obsidian","text_Pegmatite"
"","","","","","","","","","","","html-button-response","253","2.0.0","3460768","6681e33afffa5fd6c6bf5e06","3","30","898","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","3462391","6681e33afffa5fd6c6bf5e06","3","30","1621","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","3","class_response","2","train","8","Gabbro","Diorite","09","false","4","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","3463397","6681e33afffa5fd6c6bf5e06","3","30","1004","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","3464503","6681e33afffa5fd6c6bf5e06","3","30","1103","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","2","train","9","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","3465308","6681e33afffa5fd6c6bf5e06","3","30","804","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","3466589","6681e33afffa5fd6c6bf5e06","3","30","1278","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","2","train","10","Peridotite","Peridotite","13","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","3471538","6681e33afffa5fd6c6bf5e06","3","30","4947","","","","","","","","","<img src= rock_img/I_Peridotite_13.jpg style=""width:8cm; height:7.58cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","3475047","6681e33afffa5fd6c6bf5e06","3","30","3506","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","11","Andesite","Gabbro","12","false","1","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","3484937","6681e33afffa5fd6c6bf5e06","3","30","9888","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","3487671","6681e33afffa5fd6c6bf5e06","3","30","2731","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Gabbro","11","false","2","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","3488384","6681e33afffa5fd6c6bf5e06","3","30","712","","","","","","","","","<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","3489575","6681e33afffa5fd6c6bf5e06","3","30","1188","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","3492229","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","2651.9000000059605","Andesite","Diorite","[0.14529994831342655,0.11540576348751842,0.168193338966601,0.14529994831342655,0.029760069079958675,0.1617290077776651,0.1781580672419037,0.05615385681949996]","[null,0.15374408697575082,0.37743445632066064,0.1292863377008692,0.15601044696322877,0.022099420899173383,0.13094029828747544,0.030484952852841838]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","3578485","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","6640.29999999702","","","","","I can identify them by their sizes because they are small .","","79610.5","","i can identify them with their shapes and colors","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","3581028","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3","4","2541.2000000029802","Diorite","Gabbro","[0.14529994831342655,0.11540576348751842,0.168193338966601,0.14529994831342655,0.029760069079958675,0.1617290077776651,0.1781580672419037,0.05615385681949996]","[0.4236734503291542,0.170215726667271,null,0.17768237986875043,0.029067196913261206,0.03186787163923492,0.14814424705802828,0.019349127524299976]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","3647798","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6681.89999999851","","","","","","i can identify them with their shapes and the size of it","60083.70000000298","","I can identify them with they shapes and how small they look.","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","3648878","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","7","1078.6000000014901","Andesite","Peridotite","[0.14529994831342655,0.11540576348751842,0.168193338966601,0.14529994831342655,0.029760069079958675,0.1617290077776651,0.1781580672419037,0.05615385681949996]","[null,0.15374408697575082,0.37743445632066064,0.1292863377008692,0.15601044696322877,0.022099420899173383,0.13094029828747544,0.030484952852841838]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","3700758","6681e33afffa5fd6c6bf5e06","3","30","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","10193.10000000149","","","","","i can identify them with their shapes and they sizes.","","41682.10000000149","i can identify them with their shapes and sizes","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","3701752","6681e33afffa5fd6c6bf5e06","3","30","992","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","3702628","6681e33afffa5fd6c6bf5e06","3","30","873","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","test","1","Basalt","Basalt","11","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","3703135","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","3705078","6681e33afffa5fd6c6bf5e06","3","30","1940","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","0","class_response","2","test","2","Andesite","Gabbro","03","false","1","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","3705588","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","3707814","6681e33afffa5fd6c6bf5e06","3","30","2224","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","test","3","Peridotite","Basalt","16","false","7","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","3708316","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","3709280","6681e33afffa5fd6c6bf5e06","3","30","962","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","2","test","4","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","3709786","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","3710944","6681e33afffa5fd6c6bf5e06","3","30","1156","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","3","class_response","2","test","5","Gabbro","Pegmatite","13","false","4","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","3711451","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","3712812","6681e33afffa5fd6c6bf5e06","3","30","1359","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","2","test","6","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","3713327","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","3714890","6681e33afffa5fd6c6bf5e06","3","30","1562","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","2","test","7","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","3715402","6681e33afffa5fd6c6bf5e06","3","30","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","3717008","6681e33afffa5fd6c6bf5e06","3","30","1604","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","0","class_response","2","test","8","Andesite","Peridotite","05","false","1","7","","","","","","","","","","","","","","","",""
