"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Pegmatite","text_Diorite","text_Peridotite","time_fb1","time_fb2","text_Pumice","text_Andesite","text_Gabbro"
"","","","","","","","","","","","html-button-response","258","2.0.0","5312379","67143d69d010fd19ac3a1e06","3","26","1902","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Gabbro","12","false","6","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","5313817","67143d69d010fd19ac3a1e06","3","26","1435","","","","","","","","","<img src= rock_img/I_Gabbro_12.jpg style=""width:8cm; height:7.800000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","5316115","67143d69d010fd19ac3a1e06","3","26","2293","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","3","class_response","2","train","11","Gabbro","Basalt","05","false","4","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","5317226","67143d69d010fd19ac3a1e06","3","26","1108","","","","","","","","","<img src= rock_img/I_Basalt_05.jpg style=""width:8cm; height:8.18cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","5319458","67143d69d010fd19ac3a1e06","3","26","2228","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","6","class_response","2","train","12","Peridotite","Peridotite","12","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","5320600","67143d69d010fd19ac3a1e06","3","26","1140","","","","","","","","","<img src= rock_img/I_Peridotite_12.jpg style=""width:8cm; height:4.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","5322367","67143d69d010fd19ac3a1e06","3","26","1763","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","5371865","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","3","6","49493.40000003576","Diorite","Pegmatite","[0.14140580972480826,0.08945954554706981,0.12609809394231072,0.16599812445955753,0.07415182976457228,0.12007497711206491,0.12609809394231072,0.1567135255073058]","[0.08601985629205153,0.024363151014295637,null,0.15470815850317443,0.0290671969132612,0.2851080671670619,0.4013844425858552,0.019349127524299972]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","5483807","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","10694.900000035763","","","","","","","101230.5","Smooth, sharp and crystal","Dotted, colorful and shapeless","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","5486863","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3","7","3051.899999976158","Diorite","Peridotite","[0.14140580972480826,0.08945954554706981,0.12609809394231072,0.16599812445955753,0.07415182976457228,0.12007497711206491,0.12609809394231072,0.1567135255073058]","[0.08601985629205153,0.024363151014295637,null,0.15470815850317443,0.0290671969132612,0.2851080671670619,0.4013844425858552,0.019349127524299972]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","5579817","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","7753.399999976158","","","","","","","85185.29999995232","","Dotted, colorful and sharp","Irregular, rough and spotted","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","5584619","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","7","4795.799999952316","Basalt","Peridotite","[0.14140580972480826,0.08945954554706981,0.12609809394231072,0.16599812445955753,0.07415182976457228,0.12007497711206491,0.12609809394231072,0.1567135255073058]","[0.028180768012298473,null,0.07364373040998923,0.02737417180785758,0.08055741216233978,0.12446229120859502,0.5862312070135529,0.07955041938536697]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","5700583","67143d69d010fd19ac3a1e06","3","26","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","10993.099999964237","","","","","Hard, sandy and rough","","104958.60000002384","","","Irregular, spotted and rough","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","5703287","67143d69d010fd19ac3a1e06","3","26","2700","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","5715068","67143d69d010fd19ac3a1e06","3","26","11778","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Basalt","11","false","8","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","5715573","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","5728072","67143d69d010fd19ac3a1e06","3","26","12497","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","2","test","2","Basalt","Pumice","09","false","2","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","5728580","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","5733270","67143d69d010fd19ac3a1e06","3","26","4686","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","2","test","3","Peridotite","Gabbro","05","false","7","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","5733786","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","5740036","67143d69d010fd19ac3a1e06","3","26","6247","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","test","4","Basalt","Basalt","16","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","5740548","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","5744539","67143d69d010fd19ac3a1e06","3","26","3988","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","test","5","Peridotite","Pumice","10","false","7","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","5745050","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","5747784","67143d69d010fd19ac3a1e06","3","26","2731","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","test","6","Basalt","Basalt","01","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","5748300","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","5759094","67143d69d010fd19ac3a1e06","3","26","10790","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","test","7","Peridotite","Gabbro","09","false","7","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","5759610","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","5764768","67143d69d010fd19ac3a1e06","3","26","5156","","","","","","","","","<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","test","8","Diorite","Diorite","10","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","5765270","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","5787865","67143d69d010fd19ac3a1e06","3","26","22593","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","test","9","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","291","2.0.0","5788377","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","292","2.0.0","5791146","67143d69d010fd19ac3a1e06","3","26","2766","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","2","test","10","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","293","2.0.0","5791658","67143d69d010fd19ac3a1e06","3","26","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","294","2.0.0","5794256","67143d69d010fd19ac3a1e06","3","26","2594","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","6","class_response","2","test","11","Peridotite","Diorite","02","false","7","3","","","","","","","","","","","","","","","","","",""
