"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Pegmatite","text_Peridotite","time_fb1","time_fb2","text_Andesite","text_Diorite","text_Gabbro"
"","","","","","","","","","","","html-button-response","243","2.0.0","1097699","673b439b4c9758dc0048ace1","3","8","10627","","","","","","","","","<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","1105333","673b439b4c9758dc0048ace1","3","8","7633","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","2","train","3","Gabbro","Peridotite","15","false","4","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","1112733","673b439b4c9758dc0048ace1","3","8","7399","","","","","","","","","<img src= rock_img/I_Peridotite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","1114910","673b439b4c9758dc0048ace1","3","8","2176","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","4","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","1116180","673b439b4c9758dc0048ace1","3","8","1269","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","1123125","673b439b4c9758dc0048ace1","3","8","6944","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","2","class_response","2","train","5","Diorite","Pegmatite","07","false","3","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1138507","673b439b4c9758dc0048ace1","3","8","15382","","","","","","","","","<img src= rock_img/I_Pegmatite_07.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1149121","673b439b4c9758dc0048ace1","3","8","10613","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","2","train","6","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1151568","673b439b4c9758dc0048ace1","3","8","2447","","","","","","","","","<img src= rock_img/I_Obsidian_16.jpg style=""width:8cm; height:9.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1157088","673b439b4c9758dc0048ace1","3","8","5519","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Pumice","16","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1158948","673b439b4c9758dc0048ace1","3","8","1859","","","","","","","","","<img src= rock_img/I_Pumice_16.jpg style=""width:8cm; height:6.79cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1163308","673b439b4c9758dc0048ace1","3","8","4360","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Peridotite","05","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1164579","673b439b4c9758dc0048ace1","3","8","1270","","","","","","","","","<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1168835","673b439b4c9758dc0048ace1","3","8","4255","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","7","class_response","2","train","9","Pumice","Andesite","02","false","8","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1177149","673b439b4c9758dc0048ace1","3","8","8314","","","","","","","","","<img src= rock_img/I_Andesite_02.jpg style=""width:8cm; height:8.5cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1191142","673b439b4c9758dc0048ace1","3","8","13992","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","train","10","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1192532","673b439b4c9758dc0048ace1","3","8","1389","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1201990","673b439b4c9758dc0048ace1","3","8","9456","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","1","class_response","2","train","11","Basalt","Andesite","11","false","2","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1209473","673b439b4c9758dc0048ace1","3","8","7483","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1232083","673b439b4c9758dc0048ace1","3","8","22609","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Gabbro","10","false","2","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1233707","673b439b4c9758dc0048ace1","3","8","1624","","","","","","","","","<img src= rock_img/I_Gabbro_10.jpg style=""width:8cm; height:5.680000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1235340","673b439b4c9758dc0048ace1","3","8","1632","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1239824","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","6","7","4482.70000000298","Pegmatite","Peridotite","[0.1691963124073471,0.08656116482215707,0.1691963124073471,0.1691963124073471,0.09658531493821629,0.1461664034893303,0.09658531493821629,0.0665128645900386]","[0.07633017815951623,0.1265479465953359,0.03213328874020621,0.030663711712497117,0.028108402403122356,null,0.5076694440526477,0.19854702833667454]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1287931","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","12584.599999997765","","","","","","","35519.300000000745","angles
gold brown","rounded edges
not shrp
rough","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1291691","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","7","3758.400000002235","Andesite","Peridotite","[0.1691963124073471,0.08656116482215707,0.1691963124073471,0.1691963124073471,0.09658531493821629,0.1461664034893303,0.09658531493821629,0.0665128645900386]","[null,0.17297656486481264,0.021795632220000808,0.02688770912803639,0.29812127913968994,0.02209942089917338,0.427634440895445,0.030484952852841835]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1332943","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6840","","","","","","","34410.70000000298","","rounded edges
rough and course
","","","more gray in color
angled pieces","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1334620","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","5","1676.6000000014901","Basalt","Obsidian","[0.1691963124073471,0.08656116482215707,0.1691963124073471,0.1691963124073471,0.09658531493821629,0.1461664034893303,0.09658531493821629,0.0665128645900386]","[0.028180768012298473,null,0.08388359326727252,0.02737417180785758,0.09079727501962306,0.20638119406686126,0.5350318927271366,0.02835110509895059]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1363273","673b439b4c9758dc0048ace1","3","8","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6069.39999999851","","","","","rough
solid color","smooth
colors within","22581.199999999255","","","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1364800","673b439b4c9758dc0048ace1","3","8","1527","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1383822","673b439b4c9758dc0048ace1","3","8","19021","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","2","test","1","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","","",""
