"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Diorite","time_resp","text_Gabbro","text_Pegmatite","time_fb1","time_fb2","text_Andesite"
"","","","","","","","","","","","html-button-response","263","2.0.0","1347494","60516195621d17646079b995","3","3","1511","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1348648","60516195621d17646079b995","3","3","1147","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1352647","60516195621d17646079b995","3","3","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","3992.7000000029802","Basalt","Gabbro","[0.21838985807685135,0.15797261141028032,0.10547947613966756,0.13783352918808997,0.08897364588316167,0.17811169363247067,0.08897364588316167,0.024265539786316816]","[0.02818076801229848,null,0.07364373040998924,0.24740028311282536,0.1829560407351726,0.022063662635762225,0.028551501671482498,0.41720401342246977]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1440175","60516195621d17646079b995","3","3","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","7113.29999999702","","","","","dark, all matte, only small dots of rare inclusions","","80396.70000000298","more than one texture, more than one color, no random pattern of dotted inclusions","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1442443","60516195621d17646079b995","3","3","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","3","2262.6000000089407","Andesite","Diorite","[0.21838985807685135,0.15797261141028032,0.10547947613966756,0.13783352918808997,0.08897364588316167,0.17811169363247067,0.08897364588316167,0.024265539786316816]","[null,0.18072193207108647,0.428633770607077,0.19571450614658772,0.029390349199315248,0.02209942089917338,0.028541669714642642,0.1148983513621175]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1589372","60516195621d17646079b995","3","3","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6951.5","","","","","","speckles like tv static. white/grey/blueish along with a darker color, few to no striations","139965.79999999702","","","","","has a primary color with many inclusions that can be different patterns/shapes but not striations. looser pattern than diorite with more texture"
"","","","","","","","","","","","html-button-response","270","2.0.0","1591211","60516195621d17646079b995","3","3","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","6","1833.7999999970198","Andesite","Pegmatite","[0.21838985807685135,0.15797261141028032,0.10547947613966756,0.13783352918808997,0.08897364588316167,0.17811169363247067,0.08897364588316167,0.024265539786316816]","[null,0.18072193207108647,0.428633770607077,0.19571450614658772,0.029390349199315248,0.02209942089917338,0.028541669714642642,0.1148983513621175]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1672477","60516195621d17646079b995","3","3","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","12242.39999999106","","","","","","","69006.90000000596","","sharp striations, thick bands of various types of crystal. will have green and/or red with dark and white. ","","","looser pattern than diorite. dark main color. no striations, no organized pattern, two colors or moreq"
"","","","","","","","","","","","html-button-response","273","2.0.0","1673899","60516195621d17646079b995","3","3","1415","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1690651","60516195621d17646079b995","3","3","16745","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","3","class_response","2","test","1","Gabbro","Gabbro","15","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1691155","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1702320","60516195621d17646079b995","3","3","11159","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","2","class_response","2","test","2","Diorite","Peridotite","07","false","3","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1702825","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1733975","60516195621d17646079b995","3","3","31142","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","test","3","Andesite","Basalt","12","false","1","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1734481","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1743146","60516195621d17646079b995","3","3","8659","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","2","test","4","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1743651","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1745164","60516195621d17646079b995","3","3","1504","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","2","test","5","Obsidian","Obsidian","12","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1745669","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1753264","60516195621d17646079b995","3","3","7587","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","test","6","Pumice","Pumice","13","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","1753769","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","1763750","60516195621d17646079b995","3","3","9974","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","2","test","7","Diorite","Diorite","11","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","1764255","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","1766163","60516195621d17646079b995","3","3","1900","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","2","test","8","Peridotite","Peridotite","13","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","1766668","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","1796339","60516195621d17646079b995","3","3","29663","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","3","class_response","2","test","9","Gabbro","Andesite","05","false","4","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","291","2.0.0","1796842","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","292","2.0.0","1798061","60516195621d17646079b995","3","3","1211","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","test","10","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","293","2.0.0","1798565","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","294","2.0.0","1803044","60516195621d17646079b995","3","3","4474","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","test","11","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","295","2.0.0","1803550","60516195621d17646079b995","3","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","296","2.0.0","1822145","60516195621d17646079b995","3","3","18590","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","0","class_response","2","test","12","Andesite","Pegmatite","12","false","1","6","","","","","","","","","","","","","","",""
