"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Diorite","time_resp","text_Pegmatite","time_fb1","time_fb2","text_Basalt","text_Gabbro","text_Peridotite"
"","","","","","","","","","","","html-button-response","393","2.0.0","907128","5815369b94ecc900010b014e","3","13","627","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","908536","5815369b94ecc900010b014e","3","13","1407","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","3","train","11","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","909271","5815369b94ecc900010b014e","3","13","734","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","911692","5815369b94ecc900010b014e","3","13","2420","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","3","train","12","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","914204","5815369b94ecc900010b014e","3","13","2510","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","915956","5815369b94ecc900010b014e","3","13","1751","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","917655","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","3","4","1698.7000000476837","Diorite","Gabbro","[0.23170851865192385,0.05699053904327205,0.26713469968194986,0.20567892003608695,0.04602864050571023,0.09470208573891427,0.06510277991547272,0.032653816426670035]","[0.2140402946192128,0.04117744553993218,null,0.5624604005449801,0.015840045889596182,0.045267111270080485,0.11067047701455496,0.01054422512164326]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","979703","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","8114.699999809265","","","","","","less bumpy and irregularly shaped, most of it's light with dark spots but some spots can look larger","53931","","","","","looks like stone you'd find in nature, can be different tones and colors",""
"","","","","","","","","","","","html-button-response","402","2.0.0","980831","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","3","1126.9000000953674","Andesite","Diorite","[0.23170851865192385,0.05699053904327205,0.26713469968194986,0.20567892003608695,0.04602864050571023,0.09470208573891427,0.06510277991547272,0.032653816426670035]","[null,0.0147811030800978,0.36960312794136935,0.3165763346001253,0.01601614635967931,0.25085697996477696,0.01555366206775091,0.01661264598620059]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1016167","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","6742.799999952316","","","","","someone large white spots but some can be lighter and less obvious","white and light grey base with black spots","28590.599999904633","","","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1019103","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","2","4","2935.199999809265","Basalt","Gabbro","[0.23170851865192385,0.05699053904327205,0.26713469968194986,0.20567892003608695,0.04602864050571023,0.09470208573891427,0.06510277991547272,0.032653816426670035]","[0.05710161764915082,null,0.045478266145457004,0.26295368619349996,0.059487196342048666,0.04470675984477515,0.2653392648863978,0.2649332089386705]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1042681","5815369b94ecc900010b014e","3","13","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","6335.100000143051","","","","","","","17240","","","","bumpy texture, mostly dark colors","can be dark colors but has white mixed in",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1044931","5815369b94ecc900010b014e","3","13","2249","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1051447","5815369b94ecc900010b014e","3","13","6515","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","3","test","1","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1051957","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1077423","5815369b94ecc900010b014e","3","13","25465","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","3","test","2","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1077929","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1079324","5815369b94ecc900010b014e","3","13","1393","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","3","test","3","Pumice","Pumice","09","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1079839","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1086207","5815369b94ecc900010b014e","3","13","6366","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","4","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1086710","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1096836","5815369b94ecc900010b014e","3","13","10124","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","6","class_response","3","test","5","Peridotite","Gabbro","14","false","7","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1097339","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1101511","5815369b94ecc900010b014e","3","13","4171","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","6","Gabbro","Andesite","16","false","4","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1102025","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1111255","5815369b94ecc900010b014e","3","13","9229","","","","","","","","","<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>","3","class_response","3","test","7","Gabbro","Diorite","10","false","4","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1111764","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1115008","5815369b94ecc900010b014e","3","13","3241","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","3","test","8","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1115517","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1117180","5815369b94ecc900010b014e","3","13","1662","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","5","class_response","3","test","9","Pegmatite","Pegmatite","05","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1117694","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1125300","5815369b94ecc900010b014e","3","13","7604","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","3","test","10","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","1125813","5815369b94ecc900010b014e","3","13","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","1127007","5815369b94ecc900010b014e","3","13","1193","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","3","test","11","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","",""
