"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Pegmatite","time_resp","text_Basalt","text_Gabbro","text_Obsidian","time_fb1","time_fb2","text_Andesite","text_Peridotite"
"","","","","","","","","","","","html-button-response","253","2.0.0","1299095","653f2424042d03012eb92ef5","3","32","4551","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1305375","653f2424042d03012eb92ef5","3","32","6279","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","train","8","Diorite","Pegmatite","03","false","3","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1307503","653f2424042d03012eb92ef5","3","32","2127","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1308967","653f2424042d03012eb92ef5","3","32","1463","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","9","Obsidian","Obsidian","04","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1310103","653f2424042d03012eb92ef5","3","32","1135","","","","","","","","","<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1312248","653f2424042d03012eb92ef5","3","32","2143","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1313623","653f2424042d03012eb92ef5","3","32","1375","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1315648","653f2424042d03012eb92ef5","3","32","2023","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","2","train","11","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1316703","653f2424042d03012eb92ef5","3","32","1055","","","","","","","","","<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1319007","653f2424042d03012eb92ef5","3","32","2303","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","3","class_response","2","train","12","Gabbro","Peridotite","06","false","4","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1320255","653f2424042d03012eb92ef5","3","32","1247","","","","","","","","","<img src= rock_img/I_Peridotite_06.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1321951","653f2424042d03012eb92ef5","3","32","1695","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1325671","653f2424042d03012eb92ef5","3","32","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","3719.100000023842","Andesite","Diorite","[0.14416809747329462,0.13759578944494366,0.18113392730458175,0.16443044534191875,0.04038833979135544,0.13759578944494366,0.1542992714076067,0.04038833979135544]","[null,0.20521903885259268,0.3779857315015116,0.02688770912803639,0.029390349199315248,0.3014905487510596,0.028541669714642642,0.030484952852841835]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1419440","653f2424042d03012eb92ef5","3","32","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","24030.900000035763","","","","","very dotty, even speckles","","69735.30000001192","","","","","","subtle spots, smooth",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1421735","653f2424042d03012eb92ef5","3","32","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3","6","2295","Diorite","Pegmatite","[0.14416809747329462,0.13759578944494366,0.18113392730458175,0.16443044534191875,0.04038833979135544,0.13759578944494366,0.1542992714076067,0.04038833979135544]","[0.49784698598114663,0.12676177958712845,null,0.03182980421577509,0.029067196913261206,0.2698792130077598,0.025265892770628916,0.019349127524299976]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1481823","653f2424042d03012eb92ef5","3","32","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","7782.900000035763","","","","","even speckles all over","green or large dots or layered color","52303.19999998808","","","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1483295","653f2424042d03012eb92ef5","3","32","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","6","7","1471.1000000238419","Pegmatite","Peridotite","[0.14416809747329462,0.13759578944494366,0.18113392730458175,0.16443044534191875,0.04038833979135544,0.13759578944494366,0.1542992714076067,0.04038833979135544]","[0.025130863873099842,0.21220859293011632,0.22019256364781944,0.21872298662011036,0.15472850016703588,null,0.1482888764754737,0.020727616286344622]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1553215","653f2424042d03012eb92ef5","3","32","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6750.5","","","","","","green or black large dots or layers ","63167.5","","","","","","","ugly rocks similar to pumice can be orange dots"
"","","","","","","","","","","","html-button-response","273","2.0.0","1554831","653f2424042d03012eb92ef5","3","32","1615","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1557111","653f2424042d03012eb92ef5","3","32","2279","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","2","test","1","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1557618","653f2424042d03012eb92ef5","3","32","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1563327","653f2424042d03012eb92ef5","3","32","5707","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","3","class_response","2","test","2","Gabbro","Andesite","10","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1563833","653f2424042d03012eb92ef5","3","32","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1565223","653f2424042d03012eb92ef5","3","32","1390","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","test","3","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1565728","653f2424042d03012eb92ef5","3","32","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1567695","653f2424042d03012eb92ef5","3","32","1965","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","2","test","4","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1568200","653f2424042d03012eb92ef5","3","32","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1570511","653f2424042d03012eb92ef5","3","32","2310","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","test","5","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1571020","653f2424042d03012eb92ef5","3","32","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1572519","653f2424042d03012eb92ef5","3","32","1497","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","test","6","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","1573030","653f2424042d03012eb92ef5","3","32","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","1575047","653f2424042d03012eb92ef5","3","32","2015","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","4","class_response","2","test","7","Obsidian","Basalt","10","false","5","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","1575556","653f2424042d03012eb92ef5","3","32","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","","",""
