"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Gabbro","time_resp","text_Pegmatite","text_Peridotite","time_fb1","time_fb2","text_Andesite","text_Basalt"
"","","","","","","","","","","","html-button-response","242","2.0.0","3516878","66d1cb895c001e31788258ca","3","39","6062","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","0","class_response","2","train","2","Andesite","Peridotite","05","false","1","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","3528734","66d1cb895c001e31788258ca","3","39","11855","","","","","","","","","<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","3605564","66d1cb895c001e31788258ca","3","39","76830","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","5","class_response","2","train","3","Pegmatite","Andesite","04","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","3632668","66d1cb895c001e31788258ca","3","39","27102","","","","","","","","","<img src= rock_img/I_Andesite_04.jpg style=""width:8cm; height:5.96cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","3641084","66d1cb895c001e31788258ca","3","39","8414","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","2","train","4","Basalt","Gabbro","11","false","2","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","3646740","66d1cb895c001e31788258ca","3","39","5655","","","","","","","","","<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","3651340","66d1cb895c001e31788258ca","3","39","4599","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","5","class_response","2","train","5","Pegmatite","Andesite","02","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","3655572","66d1cb895c001e31788258ca","3","39","4230","","","","","","","","","<img src= rock_img/I_Andesite_02.jpg style=""width:8cm; height:8.5cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","3660012","66d1cb895c001e31788258ca","3","39","4438","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","6","class_response","2","train","6","Peridotite","Peridotite","10","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","3661740","66d1cb895c001e31788258ca","3","39","1727","","","","","","","","","<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","3670507","66d1cb895c001e31788258ca","3","39","8766","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","2","train","7","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","3671483","66d1cb895c001e31788258ca","3","39","975","","","","","","","","","<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","3674883","66d1cb895c001e31788258ca","3","39","3399","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","2","train","8","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","3675915","66d1cb895c001e31788258ca","3","39","1031","","","","","","","","","<img src= rock_img/I_Pegmatite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","3677107","66d1cb895c001e31788258ca","3","39","1190","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","2","train","9","Pumice","Pumice","09","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","3678139","66d1cb895c001e31788258ca","3","39","1030","","","","","","","","","<img src= rock_img/I_Pumice_09.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","3688843","66d1cb895c001e31788258ca","3","39","10702","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Gabbro","13","false","1","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","3694051","66d1cb895c001e31788258ca","3","39","5207","","","","","","","","","<img src= rock_img/I_Gabbro_13.jpg style=""width:8cm; height:5.08cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","3698915","66d1cb895c001e31788258ca","3","39","4863","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","2","train","11","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","3699851","66d1cb895c001e31788258ca","3","39","935","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","3701172","66d1cb895c001e31788258ca","3","39","1319","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","2","train","12","Obsidian","Obsidian","06","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","3702034","66d1cb895c001e31788258ca","3","39","861","","","","","","","","","<img src= rock_img/I_Obsidian_06.jpg style=""width:8cm; height:6.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","3704882","66d1cb895c001e31788258ca","3","39","2847","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","3714922","66d1cb895c001e31788258ca","3","39","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","3","7","10038.399999976158","Diorite","Peridotite","[0.2030985794505963,0.14028153285775213,0.13561041736229365,0.1615023675823395,0.046901420549403675,0.13561041736229365,0.14579810593412842,0.031197158901192634]","[0.08601985629205154,0.024363151014295644,null,0.15470815850317446,0.029067196913261206,0.0933070487829346,0.5931854609699826,0.019349127524299976]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","3795530","66d1cb895c001e31788258ca","3","39","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","11454.199999988079","","","","","light gray, white and black spots","","69149.60000002384","","coarse-grained texture, dark color","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","3798434","66d1cb895c001e31788258ca","3","39","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","4","7","2902.600000023842","Gabbro","Peridotite","[0.2030985794505963,0.14028153285775213,0.13561041736229365,0.1615023675823395,0.046901420549403675,0.13561041736229365,0.14579810593412842,0.031197158901192634]","[0.08759184997024466,0.20994489949498746,0.08889104121360066,null,0.030613073088030688,0.026227716364067354,0.5340542008740289,0.022677218995040355]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","3898072","66d1cb895c001e31788258ca","3","39","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","12629.699999988079","","","","","","dark color, coarse grained texture","87005.90000003576","","coarse grained texture, greenish color","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","3900296","66d1cb895c001e31788258ca","3","39","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","4","2222.599999964237","Andesite","Gabbro","[0.2030985794505963,0.14028153285775213,0.13561041736229365,0.1615023675823395,0.046901420549403675,0.13561041736229365,0.14579810593412842,0.031197158901192634]","[null,0.027123989211837285,0.021795632220000808,0.36454130316513905,0.08058966348573164,0.12449804947200617,0.29976709530602674,0.08168426713925822]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","4092942","66d1cb895c001e31788258ca","3","39","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","8534.5","","","","","","dark color, coarse grained texure","184107.89999997616","","","","","light to dark gray color",""
"","","","","","","","","","","","html-button-response","273","2.0.0","4094102","66d1cb895c001e31788258ca","3","39","1159","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
