"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Basalt","time_resp","text_Gabbro","text_Pegmatite","time_fb1","time_fb2","text_Peridotite"
"","","","","","","","","","","","html-button-response","390","2.0.0","2953837","6544fd4daeb0e81889e217f7","3","22","1205","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","3","train","9","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","391","2.0.0","2956237","6544fd4daeb0e81889e217f7","3","22","2397","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","2957312","6544fd4daeb0e81889e217f7","3","22","1072","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","3","train","10","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","2958288","6544fd4daeb0e81889e217f7","3","22","974","","","","","","","","","<img src= rock_img/I_Obsidian_08.jpg style=""width:8cm; height:7.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","2959320","6544fd4daeb0e81889e217f7","3","22","1029","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","3","train","11","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","2960290","6544fd4daeb0e81889e217f7","3","22","967","","","","","","","","","<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","2961288","6544fd4daeb0e81889e217f7","3","22","994","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","train","12","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","2962418","6544fd4daeb0e81889e217f7","3","22","1128","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","2963452","6544fd4daeb0e81889e217f7","3","22","1030","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","2965209","6544fd4daeb0e81889e217f7","3","22","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","2","4","1753.8999999761581","Basalt","Gabbro","[0.16522886670213552,0.18557020118616016,0.061999769283750374,0.23230324837861036,0.0496621262597196,0.08667505533181197,0.16889860659809242,0.0496621262597196]","[0.1868401820220741,null,0.012230989538602136,0.503452692405645,0.22096278240222073,0.012023499537500851,0.0490400394066917,0.01544981468726551]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","3037131","6544fd4daeb0e81889e217f7","3","22","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","11872","","","","","","Rough or sharp edges
Sometimes square
Grey usually, once in a while brown","60022.89999997616","Rough and lumpy in shape
Sometimes a smooth top that's squared off
tons of tiny tiny specks ","","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","3038104","6544fd4daeb0e81889e217f7","3","22","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","4","968.3999999761581","Andesite","Gabbro","[0.16522886670213552,0.18557020118616016,0.061999769283750374,0.23230324837861036,0.0496621262597196,0.08667505533181197,0.16889860659809242,0.0496621262597196]","[null,0.08174314199147513,0.045358456952940586,0.7791919413345159,0.016016146359679306,0.045524005307437686,0.015553662067750908,0.016612645986200585]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","3087125","6544fd4daeb0e81889e217f7","3","22","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","19191.799999952316","","","","","Sharp edges
Lots of little specks","","29800.600000023842","Rough and lumpy 
lots of other colors throughout or specks","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","3088029","6544fd4daeb0e81889e217f7","3","22","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","1","7","897.3999999761581","Andesite","Peridotite","[0.16522886670213552,0.18557020118616016,0.061999769283750374,0.23230324837861036,0.0496621262597196,0.08667505533181197,0.16889860659809242,0.0496621262597196]","[null,0.08174314199147513,0.045358456952940586,0.7791919413345159,0.016016146359679306,0.045524005307437686,0.015553662067750908,0.016612645986200585]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","3110107","6544fd4daeb0e81889e217f7","3","22","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5774","","","","","Lots of specks","","16287.299999952316","","","","","A lot of yellow or green in the rock with sharp edges "
"","","","","","","","","","","","html-button-response","407","2.0.0","3114233","6544fd4daeb0e81889e217f7","3","22","4121","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","3128193","6544fd4daeb0e81889e217f7","3","22","13957","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","3","test","1","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","3128699","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","3134305","6544fd4daeb0e81889e217f7","3","22","5601","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","3","class_response","3","test","2","Gabbro","Peridotite","08","false","4","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","3134812","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","3167691","6544fd4daeb0e81889e217f7","3","22","32877","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","3","Andesite","Andesite","06","true","1","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","3168195","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","3171558","6544fd4daeb0e81889e217f7","3","22","3361","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","3","test","4","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","3172063","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","3173329","6544fd4daeb0e81889e217f7","3","22","1264","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","3","test","5","Peridotite","Peridotite","13","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","3173834","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","3175933","6544fd4daeb0e81889e217f7","3","22","2096","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","test","6","Gabbro","Andesite","16","false","4","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","3176441","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","3177669","6544fd4daeb0e81889e217f7","3","22","1225","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","3","test","7","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","3178186","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","3179253","6544fd4daeb0e81889e217f7","3","22","1065","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","test","8","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","3179756","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","3181270","6544fd4daeb0e81889e217f7","3","22","1511","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","3","test","9","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","3181773","6544fd4daeb0e81889e217f7","3","22","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","3183358","6544fd4daeb0e81889e217f7","3","22","1582","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","3","test","10","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","",""
