"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Peridotite","time_resp","text_Diorite","text_Andesite","time_fb1","time_fb2","text_Gabbro"
"","","","","","","","","","","","html-button-response","234","2.0.0","969877","6684ae113a46328598e5effd","3","15","2511","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","1","test","48","Pegmatite","Pegmatite","06","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","235","2.0.0","970380","6684ae113a46328598e5effd","3","15","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","1","test","48","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","236","2.0.0","988624","6684ae113a46328598e5effd","3","15","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","8976.69999999972","9247.200000000186",""
"","","","","","","","","","","","html-button-response","238","2.0.0","991334","6684ae113a46328598e5effd","3","15","2705","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","240","2.0.0","994474","6684ae113a46328598e5effd","3","15","3135","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","2","train","1","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","241","2.0.0","995903","6684ae113a46328598e5effd","3","15","1424","","","","","","","","","<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","242","2.0.0","997173","6684ae113a46328598e5effd","3","15","1263","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","2","train","2","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","243","2.0.0","998202","6684ae113a46328598e5effd","3","15","1024","","","","","","","","","<img src= rock_img/I_Obsidian_02.jpg style=""width:8cm; height:7.51cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","999604","6684ae113a46328598e5effd","3","15","1397","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","6","class_response","2","train","3","Peridotite","Pegmatite","10","false","7","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","1001673","6684ae113a46328598e5effd","3","15","2065","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","1004319","6684ae113a46328598e5effd","3","15","2639","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","3","class_response","2","train","4","Gabbro","Gabbro","16","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","1005538","6684ae113a46328598e5effd","3","15","1216","","","","","","","","","<img src= rock_img/I_Gabbro_16.jpg style=""width:8cm; height:6.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","1006993","6684ae113a46328598e5effd","3","15","1449","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","train","5","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1007995","6684ae113a46328598e5effd","3","15","998","","","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1010490","6684ae113a46328598e5effd","3","15","2489","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","3","class_response","2","train","6","Gabbro","Gabbro","13","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1011620","6684ae113a46328598e5effd","3","15","1125","","","","","","","","","<img src= rock_img/I_Gabbro_13.jpg style=""width:8cm; height:5.08cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1013691","6684ae113a46328598e5effd","3","15","2065","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","6","class_response","2","train","7","Peridotite","Peridotite","06","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1014702","6684ae113a46328598e5effd","3","15","1007","","","","","","","","","<img src= rock_img/I_Peridotite_06.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1017739","6684ae113a46328598e5effd","3","15","3030","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","train","8","Basalt","Basalt","12","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1018768","6684ae113a46328598e5effd","3","15","1024","","","","","","","","","<img src= rock_img/I_Basalt_12.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1019979","6684ae113a46328598e5effd","3","15","1207","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","2","train","9","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1020913","6684ae113a46328598e5effd","3","15","930","","","","","","","","","<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1022316","6684ae113a46328598e5effd","3","15","1397","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","train","10","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1023275","6684ae113a46328598e5effd","3","15","956","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1024584","6684ae113a46328598e5effd","3","15","1303","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","2","train","11","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1025646","6684ae113a46328598e5effd","3","15","1058","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1027195","6684ae113a46328598e5effd","3","15","1545","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","12","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1028146","6684ae113a46328598e5effd","3","15","947","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1029298","6684ae113a46328598e5effd","3","15","1147","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1032308","6684ae113a46328598e5effd","3","15","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","4","3005.899999999907","Andesite","Gabbro","[0.1747546750114364,0.1747546750114364,0.15661768289293113,0.1267148382006308,0.08406971441890983,0.07230386184511486,0.1747546750114364,0.036029877608104215]","[null,0.12952261778467009,0.0729949465064172,0.5333681001836904,0.029390349199315248,0.12449804947200617,0.028541669714642642,0.08168426713925822]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1121294","6684ae113a46328598e5effd","3","15","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","7288.300000000279","","","","","","","81683.3999999999","","concrete mosaic grey filled with varying colored bits in the stone itself","","","rough jagged uneven flat surfaces dark angular and non angular forms"
