"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Pumice","time_resp","text_Andesite","text_Peridotite","time_fb1","time_fb2","text_Diorite","text_Pegmatite","text_Obsidian","text_Gabbro"
"","","","","","","","","","","","html-button-response","397","2.0.0","1003792","58880987bc9f1900014879c6","3","40","575","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1004759","58880987bc9f1900014879c6","3","40","965","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1006319","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","2","5","1558","Basalt","Obsidian","[0.22671533391168877,0.15695387041191144,0.08106645577906278,0.1422270289568687,0.02864340092648575,0.13049484906673292,0.16967602597760728,0.06422303496964253]","[0.09905953885231028,null,0.040131839085009356,0.042818288572952334,0.6780560635909031,0.03992434908390807,0.01555901995100303,0.08445090086391392]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1044471","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","6087","","","","","Usually blocky and gray with usually not colors added.","","32062","","","","","","","OBSIDIAN IS ALWAYS SMOOTH. It's also always black, of course, with some color thrown in sometimes.",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1045743","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","3","1271","Andesite","Diorite","[0.22671533391168877,0.15695387041191144,0.08106645577906278,0.1422270289568687,0.02864340092648575,0.13049484906673292,0.16967602597760728,0.06422303496964253]","[null,0.335105384078507,0.15018002492629662,0.25247573591100125,0.1622278620856803,0.06784468494456344,0.015553662067750908,0.016612645986200585]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1090073","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","5970","","","","","","","38357","Usually various cuts, can be any color, usually has speckles of some kind - typically white, but any light color.","","","","Usually light colored with black speckles.","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1091310","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","6","1236","Diorite","Pegmatite","[0.22671533391168877,0.15695387041191144,0.08106645577906278,0.1422270289568687,0.02864340092648575,0.13049484906673292,0.16967602597760728,0.06422303496964253]","[0.7444537156591864,0.06907829508633939,null,0.07314721613524783,0.015840045889596182,0.017366261723673268,0.013768541291499322,0.0663459242144577]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1142815","58880987bc9f1900014879c6","3","40","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","5702","","","","","","","45800","","","","","Usually has small speckles of white or black - typically black. The rocks themselves are usually white, tan, or a pink-ish color but may be gray sometimes.","Has large pieces in it. Sometimes colorful, but the pieces are very easy to see.","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1143777","58880987bc9f1900014879c6","3","40","960","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1147095","58880987bc9f1900014879c6","3","40","3315","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","6","class_response","3","test","1","Peridotite","Pegmatite","09","false","7","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1147603","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1154111","58880987bc9f1900014879c6","3","40","6507","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","3","test","2","Gabbro","Gabbro","08","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1154615","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1155623","58880987bc9f1900014879c6","3","40","1006","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","3","test","3","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1156136","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1157030","58880987bc9f1900014879c6","3","40","893","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","3","test","4","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1157539","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1162191","58880987bc9f1900014879c6","3","40","4652","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","3","test","5","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1162705","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1172600","58880987bc9f1900014879c6","3","40","9893","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","0","class_response","3","test","6","Andesite","Pegmatite","06","false","1","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1173113","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1174166","58880987bc9f1900014879c6","3","40","1052","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","3","test","7","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1174672","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1175806","58880987bc9f1900014879c6","3","40","1132","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","1","class_response","3","test","8","Basalt","Gabbro","03","false","2","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1176316","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1177926","58880987bc9f1900014879c6","3","40","1609","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","3","test","9","Peridotite","Peridotite","13","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1178438","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1179406","58880987bc9f1900014879c6","3","40","967","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","3","test","10","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","1179910","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","1181262","58880987bc9f1900014879c6","3","40","1352","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","3","test","11","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","1181773","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","1182703","58880987bc9f1900014879c6","3","40","929","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","test","12","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","431","2.0.0","1183206","58880987bc9f1900014879c6","3","40","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","12","","","","","","","","","","","","","","","","","","","","","","","",""
