"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Obsidian","time_resp","text_Andesite","text_Pumice","time_fb1","time_fb2","text_Pegmatite","text_Peridotite","text_Gabbro"
"","","","","","","","","","","","html-button-response","243","2.0.0","3548991","6736aaf79268c6121b012a63","3","27","25336","","","","","","","","","<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","3550535","6736aaf79268c6121b012a63","3","27","1541","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","2","train","3","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","3551513","6736aaf79268c6121b012a63","3","27","976","","","","","","","","","<img src= rock_img/I_Pumice_04.jpg style=""width:8cm; height:6.819999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","3565117","6736aaf79268c6121b012a63","3","27","13601","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","3","class_response","2","train","4","Gabbro","Gabbro","01","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","3566353","6736aaf79268c6121b012a63","3","27","1233","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","3575180","6736aaf79268c6121b012a63","3","27","8823","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","train","5","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","3576128","6736aaf79268c6121b012a63","3","27","946","","","","","","","","","<img src= rock_img/I_Peridotite_16.jpg style=""width:8cm; height:6.989999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","3583995","6736aaf79268c6121b012a63","3","27","7864","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","train","6","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","3584874","6736aaf79268c6121b012a63","3","27","877","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","3586298","6736aaf79268c6121b012a63","3","27","1420","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","2","train","7","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","3587153","6736aaf79268c6121b012a63","3","27","852","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","3593799","6736aaf79268c6121b012a63","3","27","6642","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","2","train","8","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","3595478","6736aaf79268c6121b012a63","3","27","1677","","","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","3621952","6736aaf79268c6121b012a63","3","27","26471","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","5","class_response","2","train","9","Pegmatite","Pegmatite","12","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","3623173","6736aaf79268c6121b012a63","3","27","1219","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","3628847","6736aaf79268c6121b012a63","3","27","5671","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","0","class_response","2","train","10","Andesite","Diorite","13","false","1","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","3636202","6736aaf79268c6121b012a63","3","27","7353","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","3644122","6736aaf79268c6121b012a63","3","27","7917","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","2","train","11","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","3645000","6736aaf79268c6121b012a63","3","27","875","","","","","","","","","<img src= rock_img/I_Basalt_04.jpg style=""width:8cm; height:7.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","3646823","6736aaf79268c6121b012a63","3","27","1820","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Basalt","08","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","3647688","6736aaf79268c6121b012a63","3","27","863","","","","","","","","","<img src= rock_img/I_Basalt_08.jpg style=""width:8cm; height:10.44cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","3649796","6736aaf79268c6121b012a63","3","27","2106","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","3653198","6736aaf79268c6121b012a63","3","27","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","6","7","3398.7999999998137","Pegmatite","Peridotite","[0.15701449182601585,0.09997101428329391,0.15701449182601585,0.16399999793532558,0.08600000206467441,0.1392608693856805,0.11073913061431953,0.08600000206467441]","[0.025130863873099835,0.07534863230891949,0.134531917313039,0.25068982301746484,0.028108402403122356,null,0.46546274479800975,0.02072761628634462]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","3749480","6736aaf79268c6121b012a63","3","27","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","31358.599999999627","","","","","","","64916.799999999814","","","","","It has a shiny texture.","Rough look that is irregular",""
"","","","","","","","","","","","html-button-response","268","2.0.0","3807061","6736aaf79268c6121b012a63","3","27","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","4","57577.89999999944","Andesite","Gabbro","[0.15701449182601585,0.09997101428329391,0.15701449182601585,0.16399999793532558,0.08600000206467441,0.1392608693856805,0.11073913061431953,0.08600000206467441]","[null,0.25614271554858353,0.0729949465064172,0.2801279046558634,0.13178897777214804,0.07329873518558978,0.028541669714642642,0.15710505061675537]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","4020630","6736aaf79268c6121b012a63","3","27","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","49253.799999999814","","","","","","","164311.10000000056","Andesite has an almost blockish, rectangular look. It has white specs in a few rocks with shades of grey. Lighter than Gabbro.","","","","","","Gabbro is darker rock than Andesite with rough look."
"","","","","","","","","","","","html-button-response","270","2.0.0","4026764","6736aaf79268c6121b012a63","3","27","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","5","6131.600000000559","Diorite","Obsidian","[0.15701449182601585,0.09997101428329391,0.15701449182601585,0.16399999793532558,0.08600000206467441,0.1392608693856805,0.11073913061431953,0.08600000206467441]","[0.02458067914835185,0.12676177958712842,null,0.26084853055252133,0.25808592325000745,0.1584879694031484,0.1518859905345424,0.019349127524299972]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","4082199","6736aaf79268c6121b012a63","3","27","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","8361.700000000186","","","","","Diorite has black specs on a greyish, white, brownish hue rock.","Obsidian is dark, black, and shiny.","47068.799999999814","","","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","4086944","6736aaf79268c6121b012a63","3","27","4743","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
