"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Gabbro","text_Pegmatite","time_resp","text_Andesite","text_Diorite","text_Basalt","text_Peridotite","time_fb1","time_fb2"
"","","","","","","","","","","","html-button-response","510","2.0.0","2944222","62fbd2c1d97aa039e9466d81","3","42","2210","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","0","class_response","4","train","2","Andesite","Andesite","10","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","511","2.0.0","2945939","62fbd2c1d97aa039e9466d81","3","42","1716","","","","","","","","","<img src= rock_img/I_Andesite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","512","2.0.0","2947269","62fbd2c1d97aa039e9466d81","3","42","1329","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","6","class_response","4","train","3","Peridotite","Peridotite","05","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","513","2.0.0","2947916","62fbd2c1d97aa039e9466d81","3","42","646","","","","","","","","","<img src= rock_img/I_Peridotite_05.jpg style=""width:8cm; height:7.1499999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","514","2.0.0","2949805","62fbd2c1d97aa039e9466d81","3","42","1888","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","1","class_response","4","train","4","Basalt","Basalt","16","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","515","2.0.0","2950483","62fbd2c1d97aa039e9466d81","3","42","677","","","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","516","2.0.0","2951477","62fbd2c1d97aa039e9466d81","3","42","993","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","4","train","5","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","517","2.0.0","2952056","62fbd2c1d97aa039e9466d81","3","42","579","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","518","2.0.0","2953184","62fbd2c1d97aa039e9466d81","3","42","1127","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","4","train","6","Peridotite","Peridotite","15","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","519","2.0.0","2953802","62fbd2c1d97aa039e9466d81","3","42","617","","","","","","","","","<img src= rock_img/I_Peridotite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","520","2.0.0","2954792","62fbd2c1d97aa039e9466d81","3","42","989","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","4","train","7","Obsidian","Obsidian","12","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","521","2.0.0","2955438","62fbd2c1d97aa039e9466d81","3","42","645","","","","","","","","","<img src= rock_img/I_Obsidian_12.jpg style=""width:8cm; height:6.53cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","522","2.0.0","2957540","62fbd2c1d97aa039e9466d81","3","42","2101","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","0","class_response","4","train","8","Andesite","Gabbro","11","false","1","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","523","2.0.0","2958503","62fbd2c1d97aa039e9466d81","3","42","961","","","","","","","","","<img src= rock_img/I_Gabbro_11.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","4","train","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","524","2.0.0","2960119","62fbd2c1d97aa039e9466d81","3","42","1615","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","0","class_response","4","train","9","Andesite","Basalt","09","false","1","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","525","2.0.0","2961793","62fbd2c1d97aa039e9466d81","3","42","1673","","","","","","","","","<img src= rock_img/I_Basalt_09.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","526","2.0.0","2962968","62fbd2c1d97aa039e9466d81","3","42","1174","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","4","train","10","Pumice","Pumice","13","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","527","2.0.0","2963619","62fbd2c1d97aa039e9466d81","3","42","650","","","","","","","","","<img src= rock_img/I_Pumice_13.jpg style=""width:8cm; height:8.200000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","528","2.0.0","2965284","62fbd2c1d97aa039e9466d81","3","42","1665","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","4","train","11","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","529","2.0.0","2965859","62fbd2c1d97aa039e9466d81","3","42","574","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","530","2.0.0","2967322","62fbd2c1d97aa039e9466d81","3","42","1462","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","5","class_response","4","train","12","Pegmatite","Pegmatite","12","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","531","2.0.0","2967876","62fbd2c1d97aa039e9466d81","3","42","553","","","","","","","","","<img src= rock_img/I_Pegmatite_12.jpg style=""width:8cm; height:5.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","533","2.0.0","2969078","62fbd2c1d97aa039e9466d81","3","42","1201","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","534","2.0.0","2970723","62fbd2c1d97aa039e9466d81","3","42","","","","","","","","","","","","cat_selection","4","train","1","","","","","","","6","7","1644.0999999642372","Pegmatite","Peridotite","[0.212989498449775,0.054132257587728994,0.14975407123834011,0.1773507373198675,0.055736155026168896,0.13787448419503762,0.1368405133114864,0.07532228287159536]","[0.023765534590838848,0.023459928571996577,0.20342181956782626,0.04142919258200012,0.008751600293773715,null,0.692718344777789,0.006453579615775389]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","535","1.0.0","2996248","62fbd2c1d97aa039e9466d81","3","42","","","","","","","","","","","","paired_cat_display","4","train","1","","","","","","","","","8328.100000023842","","","","","","Filled with pegs","17194.19999998808","","","","dotted with green hue","",""
"","","","","","","","","","","","html-button-response","536","2.0.0","2998010","62fbd2c1d97aa039e9466d81","3","42","","","","","","","","","","","","cat_selection","4","train","2","","","","","","","3","4","1761.300000011921","Diorite","Gabbro","[0.212989498449775,0.054132257587728994,0.14975407123834011,0.1773507373198675,0.055736155026168896,0.13787448419503762,0.1368405133114864,0.07532228287159536]","[0.03953522974441476,0.0394675019790794,null,0.45450679017062257,0.009050122642936743,0.07299954017426676,0.36247543443134017,0.021965380857339633]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","537","1.0.0","3032674","62fbd2c1d97aa039e9466d81","3","42","","","","","","","","","","","","paired_cat_display","4","train","2","","","","","","","","","6235","","","","","rough plain monochrome surface","","28427.5","","smooth with dots","","","",""
"","","","","","","","","","","","html-button-response","538","2.0.0","3033879","62fbd2c1d97aa039e9466d81","3","42","","","","","","","","","","","","cat_selection","4","train","3","","","","","","","2","4","1204.2000000476837","Basalt","Gabbro","[0.212989498449775,0.054132257587728994,0.14975407123834011,0.1773507373198675,0.055736155026168896,0.13787448419503762,0.1368405133114864,0.07532228287159536]","[0.05710161764915082,null,0.045478266145457004,0.05546724245954846,0.1839790625824196,0.29369049232551697,0.3068365536331881,0.05744676520471901]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","539","1.0.0","3063776","62fbd2c1d97aa039e9466d81","3","42","","","","","","","","","","","","paired_cat_display","4","train","3","","","","","","","","","5867.200000047684","","","","","dark with rough surface","","24028.200000047684","","","Dark with smooth surface","","",""
"","","","","","","","","","","","html-button-response","541","2.0.0","3064896","62fbd2c1d97aa039e9466d81","3","42","1119","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","542","2.0.0","3066183","62fbd2c1d97aa039e9466d81","3","42","1286","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","4","test","1","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","543","2.0.0","3066695","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","544","2.0.0","3068276","62fbd2c1d97aa039e9466d81","3","42","1580","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","4","test","2","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","545","2.0.0","3068785","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","546","2.0.0","3070275","62fbd2c1d97aa039e9466d81","3","42","1489","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","4","test","3","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","547","2.0.0","3070778","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","548","2.0.0","3072123","62fbd2c1d97aa039e9466d81","3","42","1345","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","4","test","4","Pegmatite","Pegmatite","13","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","549","2.0.0","3072629","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","550","2.0.0","3074192","62fbd2c1d97aa039e9466d81","3","42","1562","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","4","test","5","Peridotite","Peridotite","16","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","551","2.0.0","3074697","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","552","2.0.0","3076051","62fbd2c1d97aa039e9466d81","3","42","1353","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","4","test","6","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","553","2.0.0","3076567","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","554","2.0.0","3078675","62fbd2c1d97aa039e9466d81","3","42","2107","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","6","class_response","4","test","7","Peridotite","Peridotite","02","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","555","2.0.0","3079181","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","556","2.0.0","3080511","62fbd2c1d97aa039e9466d81","3","42","1328","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","4","test","8","Pegmatite","Pegmatite","11","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","557","2.0.0","3081016","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","558","2.0.0","3089840","62fbd2c1d97aa039e9466d81","3","42","8823","","","","","","","","","<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>","3","class_response","4","test","9","Gabbro","Andesite","04","false","4","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","559","2.0.0","3090353","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","560","2.0.0","3092548","62fbd2c1d97aa039e9466d81","3","42","2194","","","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","2","class_response","4","test","10","Diorite","Peridotite","12","false","3","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","561","2.0.0","3093050","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","562","2.0.0","3094968","62fbd2c1d97aa039e9466d81","3","42","1917","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","4","test","11","Basalt","Basalt","01","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","563","2.0.0","3095473","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","564","2.0.0","3099598","62fbd2c1d97aa039e9466d81","3","42","4123","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","6","class_response","4","test","12","Peridotite","Peridotite","07","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","565","2.0.0","3100103","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","566","2.0.0","3101357","62fbd2c1d97aa039e9466d81","3","42","1254","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","1","class_response","4","test","13","Basalt","Basalt","04","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","567","2.0.0","3101866","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","13","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","568","2.0.0","3104762","62fbd2c1d97aa039e9466d81","3","42","2895","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","4","test","14","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","569","2.0.0","3105266","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","14","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","570","2.0.0","3106803","62fbd2c1d97aa039e9466d81","3","42","1536","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","1","class_response","4","test","15","Basalt","Gabbro","16","false","2","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","571","2.0.0","3107304","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","15","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","572","2.0.0","3115581","62fbd2c1d97aa039e9466d81","3","42","8276","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","4","test","16","Andesite","Andesite","03","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","573","2.0.0","3116082","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","16","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","574","2.0.0","3117295","62fbd2c1d97aa039e9466d81","3","42","1212","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","4","test","17","Peridotite","Peridotite","13","true","7","7","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","575","2.0.0","3117805","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","17","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","576","2.0.0","3125225","62fbd2c1d97aa039e9466d81","3","42","7419","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","5","class_response","4","test","18","Pegmatite","Andesite","02","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","577","2.0.0","3125728","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","18","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","578","2.0.0","3126944","62fbd2c1d97aa039e9466d81","3","42","1215","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","4","test","19","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","579","2.0.0","3127455","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","19","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","580","2.0.0","3129408","62fbd2c1d97aa039e9466d81","3","42","1952","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","3","class_response","4","test","20","Gabbro","Diorite","15","false","4","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","581","2.0.0","3129916","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","20","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","582","2.0.0","3131677","62fbd2c1d97aa039e9466d81","3","42","1760","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","4","test","21","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","583","2.0.0","3132185","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","21","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","584","2.0.0","3133459","62fbd2c1d97aa039e9466d81","3","42","1273","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","1","class_response","4","test","22","Basalt","Pumice","16","false","2","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","585","2.0.0","3133972","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","22","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","586","2.0.0","3140057","62fbd2c1d97aa039e9466d81","3","42","6083","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","3","class_response","4","test","23","Gabbro","Gabbro","03","true","4","4","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","587","2.0.0","3140558","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","23","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","588","2.0.0","3141741","62fbd2c1d97aa039e9466d81","3","42","1182","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","4","test","24","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","589","2.0.0","3142245","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","24","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","590","2.0.0","3143456","62fbd2c1d97aa039e9466d81","3","42","1210","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","4","test","25","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","591","2.0.0","3143957","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","25","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","592","2.0.0","3145936","62fbd2c1d97aa039e9466d81","3","42","1978","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","4","test","26","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","593","2.0.0","3146438","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","26","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","594","2.0.0","3147587","62fbd2c1d97aa039e9466d81","3","42","1148","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","7","class_response","4","test","27","Pumice","Pumice","05","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","595","2.0.0","3148089","62fbd2c1d97aa039e9466d81","3","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","27","","","","","","","","","","","","","","","","","","","","","",""
