"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Peridotite","time_resp","text_Diorite","text_Obsidian","time_fb1","time_fb2","text_Gabbro","text_Andesite","text_Pumice","text_Pegmatite"
"","","","","","","","","","","","html-button-response","252","2.0.0","1580169","663a71833186f44039c05a68","3","39","1632","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","train","7","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1581722","663a71833186f44039c05a68","3","39","1552","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1589087","663a71833186f44039c05a68","3","39","7362","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Andesite","14","false","7","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1590419","663a71833186f44039c05a68","3","39","1331","","","","","","","","","<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1591673","663a71833186f44039c05a68","3","39","1251","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","2","train","9","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1592773","663a71833186f44039c05a68","3","39","1098","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1593955","663a71833186f44039c05a68","3","39","1179","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","train","10","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1595132","663a71833186f44039c05a68","3","39","1175","","","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1599514","663a71833186f44039c05a68","3","39","4380","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","2","train","11","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1600762","663a71833186f44039c05a68","3","39","1246","","","","","","","","","<img src= rock_img/I_Basalt_10.jpg style=""width:8cm; height:5.85cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1602818","663a71833186f44039c05a68","3","39","2052","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","1","class_response","2","train","12","Basalt","Gabbro","08","false","2","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1604043","663a71833186f44039c05a68","3","39","1222","","","","","","","","","<img src= rock_img/I_Gabbro_08.jpg style=""width:8cm; height:5.15cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1609462","663a71833186f44039c05a68","3","39","5418","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1612585","663a71833186f44039c05a68","3","39","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","3121.100000023842","Basalt","Gabbro","[0.2252901205339844,0.12860633269510138,0.07990515043813,0.21663133558046044,0.026515287366866692,0.09325261620594581,0.20328386981264462,0.026515287366866692]","[0.07938008229871486,null,0.022444416123572834,0.02737417180785758,0.18295604073517258,0.07326297692217862,0.07975081595789889,0.5348314961546046]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1654427","663a71833186f44039c05a68","3","39","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","11120.700000047684","","","","","black,dull, lava rock ","","30698.5","","","","","looks like granite ","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1658132","663a71833186f44039c05a68","3","39","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","4","3701.899999976158","Andesite","Gabbro","[0.2252901205339844,0.12860633269510138,0.07990515043813,0.21663133558046044,0.026515287366866692,0.09325261620594581,0.20328386981264462,0.026515287366866692]","[null,0.17297656486481264,0.16764820787297616,0.40300625894326275,0.029390349199315248,0.02209942089917338,0.11295506822391832,0.09192412999654152]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1684524","663a71833186f44039c05a68","3","39","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","8091.899999976158","","","","","","","18282","","","","","looks like granite ","looks like concrete","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1688558","663a71833186f44039c05a68","3","39","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","8","4029.8000000715256","Basalt","Pumice","[0.2252901205339844,0.12860633269510138,0.07990515043813,0.21663133558046044,0.026515287366866692,0.09325261620594581,0.20328386981264462,0.026515287366866692]","[0.07938008229871486,null,0.022444416123572834,0.02737417180785758,0.18295604073517258,0.07326297692217862,0.07975081595789889,0.5348314961546046]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1727048","663a71833186f44039c05a68","3","39","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6065.299999952316","","","","","dar, dull, lava rock ","","32402.699999928474","","","","","","","porous like a sponge  ",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1733123","663a71833186f44039c05a68","3","39","6071","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1737167","663a71833186f44039c05a68","3","39","4042","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","2","test","1","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1737682","663a71833186f44039c05a68","3","39","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1739981","663a71833186f44039c05a68","3","39","2297","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","test","2","Gabbro","Andesite","16","false","4","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1740487","663a71833186f44039c05a68","3","39","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1743271","663a71833186f44039c05a68","3","39","2782","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","2","test","3","Pegmatite","Pegmatite","11","true","6","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1743786","663a71833186f44039c05a68","3","39","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1746409","663a71833186f44039c05a68","3","39","2620","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","3","class_response","2","test","4","Gabbro","Gabbro","01","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1746917","663a71833186f44039c05a68","3","39","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1748648","663a71833186f44039c05a68","3","39","1729","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","test","5","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1749160","663a71833186f44039c05a68","3","39","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1750465","663a71833186f44039c05a68","3","39","1303","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","test","6","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","","","","",""
