"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Diorite","time_resp","text_Pegmatite","text_Peridotite","time_fb1","time_fb2","text_Andesite","text_Gabbro"
"","","","","","","","","","","","html-button-response","256","2.0.0","545762","5f5127ced786f21277aa39da","3","7","3469","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","0","class_response","2","train","9","Andesite","Obsidian","07","false","1","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","547062","5f5127ced786f21277aa39da","3","7","1299","","","","","","","","","<img src= rock_img/I_Obsidian_07.jpg style=""width:8cm; height:4.76cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","548479","5f5127ced786f21277aa39da","3","7","1415","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Andesite","02","false","6","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","549727","5f5127ced786f21277aa39da","3","7","1247","","","","","","","","","<img src= rock_img/I_Andesite_02.jpg style=""width:8cm; height:8.5cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","554116","5f5127ced786f21277aa39da","3","7","4388","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","2","train","11","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","555226","5f5127ced786f21277aa39da","3","7","1109","","","","","","","","","<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","556431","5f5127ced786f21277aa39da","3","7","1203","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","6","class_response","2","train","12","Peridotite","Pegmatite","10","false","7","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","558321","5f5127ced786f21277aa39da","3","7","1889","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","559552","5f5127ced786f21277aa39da","3","7","1230","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","561095","5f5127ced786f21277aa39da","3","7","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","1541","Andesite","Diorite","[0.2088593560222343,0.11842008293364299,0.22257290401482285,0.2314691742943821,0.0272425246985523,0.06838316867631801,0.04095607269114087,0.08209671666890661]","[null,0.15000234349923663,0.42697994506452397,0.08832688627173606,0.09082952634301493,0.12339549911030416,0.08998084685834232,0.030484952852841828]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","599021","5f5127ced786f21277aa39da","3","7","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","5693.700000000186","","","","","","small mixed colors that are consistent","32221.599999999627","","","","","like basalt and diorite mixtd",""
"","","","","","","","","","","","html-button-response","268","2.0.0","600167","5f5127ced786f21277aa39da","3","7","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","2","4","1141.7999999998137","Basalt","Gabbro","[0.2088593560222343,0.11842008293364299,0.22257290401482285,0.2314691742943821,0.0272425246985523,0.06838316867631801,0.04095607269114087,0.08209671666890661]","[0.028180768012298473,null,0.14532277041097222,0.02737417180785758,0.029358097875923386,0.08350283977946191,0.08999067881518218,0.5962706732983043]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","623901","5f5127ced786f21277aa39da","3","7","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","5975.700000000186","","","","","smooth, even color","","17748.200000000186","","","","","","closer to basalt than androite"
"","","","","","","","","","","","html-button-response","270","2.0.0","625054","5f5127ced786f21277aa39da","3","7","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","3","1149.5","Basalt","Diorite","[0.2088593560222343,0.11842008293364299,0.22257290401482285,0.2314691742943821,0.0272425246985523,0.06838316867631801,0.04095607269114087,0.08209671666890661]","[0.028180768012298473,null,0.14532277041097222,0.02737417180785758,0.029358097875923386,0.08350283977946191,0.08999067881518218,0.5962706732983043]","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","668929","5f5127ced786f21277aa39da","3","7","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","5659","","","","","basalt has no mixing
","diorite has the most mixing, andorite has less, diorite has least","38204.700000000186","","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","670157","5f5127ced786f21277aa39da","3","7","1224","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","671879","5f5127ced786f21277aa39da","3","7","1720","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","5","class_response","2","test","1","Pegmatite","Pegmatite","05","true","6","6","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","672393","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","681789","5f5127ced786f21277aa39da","3","7","9393","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","test","2","Andesite","Andesite","06","true","1","1","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","682306","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","683665","5f5127ced786f21277aa39da","3","7","1356","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","test","3","Basalt","Basalt","01","true","2","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","684170","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","696321","5f5127ced786f21277aa39da","3","7","12148","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","test","4","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","696835","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","700853","5f5127ced786f21277aa39da","3","7","4015","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","test","5","Andesite","Basalt","12","false","1","2","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","701357","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","702868","5f5127ced786f21277aa39da","3","7","1508","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","2","test","6","Pumice","Pumice","08","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","703371","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","704434","5f5127ced786f21277aa39da","3","7","1061","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","test","7","Pumice","Pumice","02","true","8","8","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","704941","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","706028","5f5127ced786f21277aa39da","3","7","1085","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","2","test","8","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","706541","5f5127ced786f21277aa39da","3","7","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","716849","5f5127ced786f21277aa39da","3","7","10305","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","2","test","9","Andesite","Andesite","09","true","1","1","","","","","","","","","","","","","","","",""
