"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Pegmatite","time_resp","text_Basalt","text_Gabbro","time_fb1","time_fb2","text_Peridotite"
"","","","","","","","","","","","html-button-response","374","2.0.0","2113491","647652cb5644044df439e1fb","3","23","3191","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","6","class_response","3","train","1","Peridotite","Gabbro","01","false","7","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","375","2.0.0","2117914","647652cb5644044df439e1fb","3","23","4419","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","376","2.0.0","2121863","647652cb5644044df439e1fb","3","23","3946","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","train","2","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","377","2.0.0","2123414","647652cb5644044df439e1fb","3","23","1549","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","378","2.0.0","2126000","647652cb5644044df439e1fb","3","23","2583","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","3","train","3","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","379","2.0.0","2127252","647652cb5644044df439e1fb","3","23","1249","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","3","train","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","380","2.0.0","2128834","647652cb5644044df439e1fb","3","23","1580","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","3","train","4","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","381","2.0.0","2129943","647652cb5644044df439e1fb","3","23","1107","","","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","382","2.0.0","2131390","647652cb5644044df439e1fb","3","23","1444","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","3","train","5","Basalt","Basalt","14","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","383","2.0.0","2132423","647652cb5644044df439e1fb","3","23","1031","","","","","","","","","<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","3","train","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","384","2.0.0","2133792","647652cb5644044df439e1fb","3","23","1367","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","3","train","6","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","385","2.0.0","2134885","647652cb5644044df439e1fb","3","23","1091","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","386","2.0.0","2136333","647652cb5644044df439e1fb","3","23","1447","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","3","train","7","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","387","2.0.0","2137287","647652cb5644044df439e1fb","3","23","951","","","","","","","","","<img src= rock_img/I_Pegmatite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","388","2.0.0","2140045","647652cb5644044df439e1fb","3","23","2755","","","","","","","","","<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>","1","class_response","3","train","8","Basalt","Basalt","11","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","389","2.0.0","2142213","647652cb5644044df439e1fb","3","23","2165","","","","","","","","","<img src= rock_img/I_Basalt_11.jpg style=""width:8cm; height:5.359999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","3","train","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","390","2.0.0","2143641","647652cb5644044df439e1fb","3","23","1426","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","train","9","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","391","2.0.0","2144626","647652cb5644044df439e1fb","3","23","981","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","2146058","647652cb5644044df439e1fb","3","23","1429","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","3","train","10","Obsidian","Obsidian","05","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","2146880","647652cb5644044df439e1fb","3","23","820","","","","","","","","","<img src= rock_img/I_Obsidian_05.jpg style=""width:8cm; height:6.33cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","2151616","647652cb5644044df439e1fb","3","23","4733","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","3","class_response","3","train","11","Gabbro","Gabbro","05","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","2153043","647652cb5644044df439e1fb","3","23","1424","","","","","","","","","<img src= rock_img/I_Gabbro_05.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","2156859","647652cb5644044df439e1fb","3","23","3814","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","3","train","12","Diorite","Diorite","11","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","2159364","647652cb5644044df439e1fb","3","23","2502","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","2161452","647652cb5644044df439e1fb","3","23","2086","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","2165312","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","2","4","3857.5","Basalt","Gabbro","[0.17538418292565194,0.16370078798604604,0.11607997609437654,0.16850034179282491,0.03717924787238914,0.07897122063900079,0.16318614532690656,0.09699809736280408]","[0.01535699021308862,null,0.0457120089942908,0.6874555888767074,0.11644162950461255,0.012023499537500851,0.01555901995100303,0.10745126292279672]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","2304488","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","10490.399999976158","","","","","","","128680","The most grey with the least speckles
Sharp jagged edges
Mostly grey with some being brown","Dark grey to light grey with more white speckles throughout
Can have yellow speckles
","","",""
"","","","","","","","","","","","html-button-response","402","2.0.0","2307806","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","4","3315.300000011921","Andesite","Gabbro","[0.17538418292565194,0.16370078798604604,0.11607997609437654,0.16850034179282491,0.03717924787238914,0.07897122063900079,0.16318614532690656,0.09699809736280408]","[null,0.15308369050914244,0.011877437497251916,0.43628374673238696,0.04391699590608652,0.09514470433947494,0.24308077902945646,0.016612645986200582]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","2432570","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","9413.399999976158","","","","","grey with large white speckles not black
Sides mostly come to a point","","115346.19999998808","","Can have yellow or white specks
Mostly grey or brown
Mostly flat surface","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","2435148","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","6","7","2576","Pegmatite","Peridotite","[0.17538418292565194,0.16370078798604604,0.11607997609437654,0.16850034179282491,0.03717924787238914,0.07897122063900079,0.16318614532690656,0.09699809736280408]","[0.2094483953041989,0.024149318022503096,0.0935724658839059,0.03066371171249712,0.02810840240312236,null,0.5318909132437284,0.08216679343004432]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","2540471","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","7797","","","","","","the most colorful
Large striations or specks of different colors
Can be green,white,orange black or white
Very jagged","97520.5","","","","","Mostly grey with green or yellow
Lighter color than rest
Has tiny holes
Flat bottom"
"","","","","","","","","","","","html-button-response","407","2.0.0","2542059","647652cb5644044df439e1fb","3","23","1586","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","",""
